question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
6633523,How can I convert a string with dot and comma into a float number in Python,convert a string `my_string` with dot and comma into a float number `my_float`,"my_float = float(my_string.replace(',', ''))",1165,21,5,8,0,42,0
7595148,Python - Converting Hex to INT/CHAR,converting hex string `s` to its integer representations,[ord(c) for c in s.decode('hex')],1245,23,5,10,0,42,0
8383213,Python Regex for hyphenated words,python regex for hyphenated words in `text`,"re.findall('\\w+(?:-\\w+)+', text)",1325,25,0,55,0,42,0
8654637,"Pythonic way to fetch all elements in a dictionary, falling between two keys?","fetch all elements in a dictionary `parent_dict`, falling between two keys 2 and 4","dict((k, v) for k, v in parent_dict.items() if 2 < k < 4)",1345,25,1,5,0,42,0
8905864,URL encoding in python,Replace special characters in utf-8 encoded string `s` using the %xx escape,urllib.parse.quote(s.encode('utf-8')),1369,26,8,0,0,42,0
8970524,Python regex search AND split,search and split string 'aaa bbb ccc ddd eee fff' by delimiter '(ddd)',"re.split('(ddd)', 'aaa bbb ccc ddd eee fff', 1)",1377,26,0,37,0,42,0
9891814,How to use regex with optional characters in python?,match regex pattern '(\\d+(\\.\\d+)?)' with string '3434.35353',"print(re.match('(\\d+(\\.\\d+)?)', '3434.35353').group(1))",1457,28,0,62,0,42,0
10078470,Sort numpy matrix row values in ascending order,sort array `arr` in ascending order by values of the 3rd column,"arr[arr[:, (2)].argsort()]",1467,28,6,14,0,42,0
13093727,How to replace unicode characters in string with something else python?,replace unicode characters ''\u2022' in string 'str' with '*',"str.decode('utf-8').replace('\u2022', '*')",1700,34,8,11,0,42,0
13353233,Best way to split a DataFrame given an edge,split dataframe `df` where the value of column `a` is equal to 'B',df.groupby((df.a == 'B').shift(1).fillna(0).cumsum()),1731,35,3,11,0,42,0
14299978,How to use lxml to find an element by text?,"find element `a` that contains string ""TEXT A"" in file `root`","e = root.xpath('.//a[contains(text(),""TEXT A"")]')",1822,38,0,43,0,42,0
14986218,From a list of lists to a dictionary,Convert a list of lists `lol` to a dictionary with key as second value of a list and value as list itself,{x[1]: x for x in lol},1882,39,1,5,0,42,0
16374540,Efficient way to convert a list to dictionary,"Convert a list `['A:1', 'B:2', 'C:3', 'D:4']` to dictionary","dict(map(lambda s: s.split(':'), ['A:1', 'B:2', 'C:3', 'D:4']))",1985,42,1,45,0,42,0
18594469,Normalizing a pandas DataFrame by row,normalize a pandas dataframe `df` by row,"df.div(df.sum(axis=1), axis=0)",2143,46,3,34,0,42,0
19672101,Storing a collection of integers in a list,"store integer 3, 4, 1 and 2 in a list","[3, 4, 1, 2]",2217,48,7,44,1,42,0
20067636,Pandas dataframe get first row of each group,pandas dataframe get first row of each group by 'id',df.groupby('id').first(),2242,48,3,57,0,42,0
20180210,Python how to combine two matrices in numpy,concat two matrices `A` and `B` in numpy,"np.vstack((A, B))",2248,48,6,49,0,42,0
20230211,Create a hierarchy from a dictionary of lists,sort a dictionary `a` by values that are list type,"t = sorted(list(a.items()), key=lambda x: x[1])",2255,49,1,5,0,42,0
21361604,Specific sort a list of numbers separated by dots,sort a list `L` by number after second '.',"print(sorted(L, key=lambda x: int(x.split('.')[2])))",2307,50,7,54,1,42,0
23612271,A sequence of empty lists of length n in Python?,a sequence of empty lists of length `n`,[[] for _ in range(n)],2383,52,7,64,1,42,0
26081300,Pandas: Subtract row mean from each element in row,Subtract the mean of each row in dataframe `df` from the corresponding row's elements,"df.sub(df.mean(axis=1), axis=0)",2436,53,3,12,0,42,0
26640145,Python Pandas: How to get the row names from index of a dataframe?,get a list of the row names from index of a pandas data frame,list(df.index),2446,54,3,35,0,42,0
29454773,How can I tell if a string only contains letter AND spaces,Check if string 'a b' only contains letters and spaces,"""""""a b"""""".replace(' ', '').isalpha()",2520,55,0,29,0,42,0
29464234,Compare Python Pandas DataFrames for matching rows,"find all the rows in Dataframe 'df2' that are also present in Dataframe 'df1', for the columns 'A', 'B', 'C' and 'D'.","pd.merge(df1, df2, on=['A', 'B', 'C', 'D'], how='inner')",2521,55,3,57,0,42,0
31371879,Split by suffix with Python regular expression,split string `s` by words that ends with 'd',"re.findall('\\b(\\w+)d\\b', s)",2580,57,8,0,0,42,0
41727442,How to get a list of all integer points in an n-dimensional cube using python?,get a list of all integer points in a `dim` dimensional hypercube with coordinates from `-x` to `y` for all dimensions,"list(itertools.product(list(range(-x, y)), repeat=dim))",2844,64,6,28,0,42,0
