question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
10020591,How to resample a dataframe with different functions applied to each column?,"Resample dataframe `frame` to resolution of 1 hour `1H` for timeseries index, summing values in the column `radiation` averaging those in column `tamb`","frame.resample('1H').agg({'radiation': np.sum, 'tamb': np.mean})",1463,28,3,13,0,51,0
12182744,python pandas: apply a function with arguments to a series,python pandas: apply a function with arguments to a series,"my_series.apply(your_function, args=(2, 3, 4), extra_kw=1)",1627,33,3,1,0,51,0
13081090,Convert binary to list of digits Python,create a list containing the digits values from binary string `x` as elements,[int(d) for d in str(bin(x))[2:]],1699,34,5,14,0,51,0
15247628,How to find duplicate names using pandas?,find duplicate names in column 'name' of the dataframe `x`,x.set_index('name').index.get_duplicates(),1902,40,3,44,0,51,0
17462994,Python getting a string (key + value) from Python Dictionary,Get a string with string formatting from dictionary `d`,""""""", """""".join(['{}_{}'.format(k, v) for k, v in d.items()])",2060,44,1,6,0,51,0
17815945,Convert generator object to a dictionary,convert generator object to a dictionary,"dict((i, i * 2) for i in range(10))",2085,44,1,61,0,51,0
18649884,Python list comprehension for loops,Get a list from two strings `12345` and `ab` with values as each character concatenated,[(x + y) for x in '12345' for y in 'ab'],2148,46,8,0,0,51,0
19490064,Merge DataFrames in Pandas using the mean,merge rows from dataframe `df1` with rows from dataframe `df2` and calculate the mean for rows that have the same value of axis 1,"pd.concat((df1, df2), axis=1).mean(axis=1)",2200,47,3,25,0,51,0
20573459,Getting the date of 7 days ago from current date in python,get the date 7 days before the current date,(datetime.datetime.now() - datetime.timedelta(days=7)).date(),2270,49,2,37,0,51,0
24958010,get key by value in dictionary with same value in python?,Get keys from a dictionary 'd' where the value is '1'.,"print([key for key, value in list(d.items()) if value == 1])",2412,53,1,46,0,51,0
28207743,Convert string to numpy array,Create an array containing the conversion of string '100110' into separate elements,"np.array(map(int, '100110'))",2485,55,5,36,0,51,0
29530232,Python pandas: check if any value is NaN in DataFrame,check if datafram `df` has any NaN vlaues,df.isnull().values.any(),2523,55,3,12,0,51,0
29565452,Averaging the values in a dictionary based on the key,get the average of a list values for each key in dictionary `d`),"[(i, sum(j) / len(j)) for i, j in list(d.items())]",2525,56,1,60,0,51,0
31818050,round number to nearest integer,round number 3.0005 up to 3 decimal places,"round(3.0005, 3)",2607,58,5,36,0,51,0
31828240,First non-null value per row from a list of Pandas columns,get first non-null value per each row from dataframe `df`,df.stack().groupby(level=0).first(),2608,58,3,40,0,51,0
35945473,How to reverse a dictionary in Python?,reverse the keys and values in a dictionary `myDictionary`,{i[1]: i[0] for i in list(myDictionary.items())},2704,60,1,12,0,51,0
38147447,How to remove square bracket from pandas dataframe,get element at index 0 of each list in column 'value' of dataframe `df`,df['value'] = df['value'].str.get(0),2733,61,3,28,0,51,0
41552839,How can I convert literal escape sequences in a string to the corresponding bytes?,"convert and escape string ""\\xc3\\x85あ"" to UTF-8 code","""""""\\xc3\\x85あ"""""".encode('utf-8').decode('unicode_escape')",2841,64,8,0,0,51,0
