question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
19328874,Python - read text file with weird utf-16 format,print line `line` from text file with 'utf-16-le' format,print(line.decode('utf-16-le').split()),2189,47,8,10,0,29,0
22397058,Dropping a single (sub-) column from a MultiIndex,"dropping all columns named 'a' from a multiindex 'df', across all level.","df.drop('a', level=1, axis=1)",2352,51,3,38,0,29,0
25823608,Find matching rows in 2 dimensional numpy array,"find rows matching `(0,1)` in a 2 dimensional numpy array `vals`","np.where((vals == (0, 1)).all(axis=1))",2432,53,6,52,0,29,0
27758657,How do I find the largest integer less than x?,find the largest integer less than `x`,int(math.ceil(x)) - 1,2471,54,5,2,0,29,0
30693804,Python: trying to lower a string and remove non-alphanumeric characters aside from space,lower a string `text` and remove non-alphanumeric characters aside from space,"re.sub('[^\\sa-zA-Z0-9]', '', text).lower().strip()",2560,56,8,0,0,29,0
31522361,Python: Getting rid of \u200b from a string using regular expressions,replacing  '\u200b' with '*' in a string  using regular expressions,"'used\u200b'.replace('\u200b', '*')",2585,57,8,0,0,29,0
35711059,Extract dictionary value from column in data frame,extract dictionary values by key 'Feature3' from data frame `df`,feature3 = [d.get('Feature3') for d in df.dic],2699,60,3,64,0,29,0
37855490,adding new key inside a new key and assigning value in python dictionary,add dictionary `{'class': {'section': 5}}` to key 'Test' of dictionary `dic`,dic['Test'].update({'class': {'section': 5}}),2728,61,1,28,0,29,0
38704545,How to binarize the values in a pandas DataFrame?,binarize the values in columns of list `order` in a pandas data frame,"pd.concat([df, pd.get_dummies(df, '', '').astype(int)], axis=1)[order]",2747,61,3,22,0,29,0
39604780,How can I print the Truth value of a variable?,print the truth value of `a`,print(bool(a)),2769,62,5,27,0,29,0
