question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
14182339,Matching multiple regex patterns with the alternation operator?,match regex '\\((.*?)\\)|(\\w)' with string '(zyx)bc',"re.findall('\\((.*?)\\)|(\\w)', '(zyx)bc')",1814,37,0,12,0,7,0
14737222,How to split a word into letters in Python,"Split string `Hello` into a string of letters seperated by `,`",""""""","""""".join('Hello')",1854,38,8,0,0,7,0
16127862,"in Python, how to convert list of float numbers to string with certain format?",convert list `lst` of tuples of floats to list `str_list` of tuples of strings of floats in scientific notation with eight decimal point precision,str_list = [tuple('{0:.8e}'.format(flt) for flt in sublist) for sublist in lst],1969,41,5,54,0,7,0
17027690,How to skip the extra newline while printing lines read from a file?,skip the newline while printing `line`,print(line.rstrip('\n')),2017,43,8,0,0,7,0
17141558,How to sort a dataFrame in python pandas by two or more columns?,sort dataframe `df` based on column 'b' in ascending and column 'c' in descending,"df.sort_values(['b', 'c'], ascending=[True, False], inplace=True)",2039,43,3,27,0,7,0
17352321,Python splitting string by parentheses,"find all occurrences of the pattern '\\[[^\\]]*\\]|\\([^\\)]*\\)|""[^""]*""|\\S+' within `strs`","re.findall('\\[[^\\]]*\\]|\\([^\\)]*\\)|""[^""]*""|\\S+', strs)",2053,43,0,13,0,7,0
17608210,sorting a list in python,Sort a list of strings 'words' such that items starting with 's' come first.,"sorted(words, key=lambda x: 'a' + x if x.startswith('s') else 'b' + x)",2071,44,7,28,1,7,0
17734779,how do I sort a python list of dictionaries given a list of ids with the desired order?,sort a python list of dictionaries `users` by a given list `order` of ids 'id' with the desired order,users.sort(key=lambda x: order.index(x['id'])),2080,44,1,11,0,7,0
18229082,Python pickle/unpickle a list to/from a file,python pickle/unpickle a list to/from a file 'afile',"pickle.load(open('afile', 'rb'))",2115,45,9,51,1,7,0
20084487,Use index in pandas to plot data,plot data of column 'index' versus column 'A' of dataframe `monthly_mean` after resetting its index,"monthly_mean.reset_index().plot(x='index', y='A')",2244,48,3,12,0,7,0
20206615,How can a pandas merge preserve order?,do a `left` merge of dataframes `x` and `y` on the column `state` and sort by `index`,"x.reset_index().merge(y, how='left', on='state', sort=False).sort('index')",2252,49,3,26,0,7,0
23823206,Upload files to Google cloud storage from appengine app,upload uploaded file from path '/upload' to Google cloud storage 'my_bucket' bucket,"upload_url = blobstore.create_upload_url('/upload', gs_bucket_name='my_bucket')",2389,52,9,64,1,7,0
24076297,How to truncate a string using str.format in Python?,display first 5 characters of string 'aaabbbccc',"""""""{:.5}"""""".format('aaabbbccc')",2399,52,8,35,0,7,0
26266362,How to count the Nan values in the column in Panda Data frame,Get the number of NaN values in each column of dataframe `df`,df.isnull().sum(),2440,53,3,14,0,7,0
26640145,Python Pandas: How to get the row names from index of a dataframe?,get the row names from index in a pandas data frame,df.index,2445,53,3,1,0,7,0
26720916,Faster way to rank rows in subgroups in pandas dataframe,"Get rank of rows from highest to lowest of dataframe `df`, grouped by value in column `group`, according to value in column `value`",df.groupby('group')['value'].rank(ascending=False),2447,54,3,46,0,7,0
27060098,Replacing few values in a pandas dataframe column with another value,replacing 'ABC' and 'AB' values in column 'BrandName' of dataframe `df` with 'A',"df['BrandName'].replace(['ABC', 'AB'], 'A')",2455,54,3,11,0,7,0
31385363,how to export a table dataframe in pyspark to csv?,export a table dataframe `df` in pyspark to csv 'mycsv.csv',df.toPandas().to_csv('mycsv.csv'),2582,57,3,25,0,7,0
34197047,sorting list of list in python,sorting the lists in list of lists `data`,[sorted(item) for item in data],2659,59,7,51,1,7,0
35883459,Creating a list of dictionaries in python,Creating a list of dictionaries in python,"[{'A': 1, 'C': 4, 'B': 2, 'D': 4}, {'A': 1, 'C': 4, 'B': 1, 'D': 5}]",2703,60,1,35,0,7,0
42211584,How do I compare values in a dictionary?,get the maximum of 'salary' and 'bonus' values in a dictionary,"print(max(d, key=lambda x: (d[x]['salary'], d[x]['bonus'])))",2864,64,1,58,0,7,0
42353686,How to use map to lowercase strings in a dictionary?,lowercase string values with key 'content' in a list of dictionaries `messages`,[{'content': x['content'].lower()} for x in messages],2867,64,1,8,0,7,0
