question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
9609375,how to call multiple bash functions using | in python,call multiple bash function ‘vasp’ and ‘tee tee_output’ using ‘|’,"subprocess.check_call('vasp | tee tee_output', shell=True)",1432,28,9,60,1,30,0
9743134,Python Regex Split Keeps Split Pattern Characters,split a string `Docs/src/Scripts/temp` by `/` keeping `/` in the result,"""""""Docs/src/Scripts/temp"""""".replace('/', '/\x00/').split('\x00')",1442,28,8,0,0,30,0
9841303,Removing duplicate characters from a string,"removing duplicate characters from a string variable ""foo""",""""""""""""".join(set(foo))",1452,28,8,0,0,30,0
10408927,How to get all sub-elements of an element tree with Python ElementTree?,get all sub-elements of an element `a` in an elementtree,[elem.tag for elem in a.iter()],1490,29,7,49,1,30,0
10472907,How to convert dictionary into string,convert dictionary `adict` into string,""""""""""""".join('{}{}'.format(key, val) for key, val in list(adict.items()))",1491,29,1,40,0,30,0
12280143,How to move to one folder back in python,Change the current directory one level up,os.chdir('..'),1633,33,9,43,1,30,0
13656519,Python . How to get rid of '\r' in string?,strip a string `line` of all carriage returns and newlines,line.strip(),1768,36,8,0,0,30,0
14673394,python pandas extract unique dates from time series,extract unique dates from time series 'Date' in dataframe `df`,df['Date'].map(lambda t: t.date()).unique(),1848,38,3,61,0,30,0
17117912,Python Accessing Values in A List of Dictionaries,create a list where each element is a value of the key 'Name' for each dictionary `d` in the list `thisismylist`,[d['Name'] for d in thisismylist],2033,43,1,2,0,30,0
17141558,How to sort a dataFrame in python pandas by two or more columns?,sort a pandas data frame with column `a` in ascending and `b` in descending order,"df1.sort(['a', 'b'], ascending=[True, False], inplace=True)",2038,43,3,4,0,30,0
17815945,Convert generator object to a dictionary,convert generator object to a dictionary,{i: (i * 2) for i in range(10)},2086,44,1,4,0,30,0
17960441,"in Numpy, how to zip two 2-D arrays?",zip two 2-d arrays `a` and `b`,"np.array(zip(a.ravel(), b.ravel()), dtype='i4,i4').reshape(a.shape)",2095,45,6,10,0,30,0
18723580,"python: rstrip one exact string, respecting order",strip the string `.txt` from anywhere in the string `Boat.txt.txt`,"""""""Boat.txt.txt"""""".replace('.txt', '')",2158,46,8,0,0,30,0
18837262,Convert Python dict into a dataframe,converting dictionary `d` into a dataframe `pd` with keys as data for column 'Date' and the corresponding values as data for column 'DateValue',"pd.DataFrame(list(d.items()), columns=['Date', 'DateValue'])",2165,46,3,59,0,30,0
20059427,Python: using a dict to speed sorting of a list of tuples,create a dictionary `list_dict` containing each tuple in list `tuple_list` as values and the tuple's first element as the corresponding key,list_dict = {t[0]: t for t in tuple_list},2240,48,1,36,0,30,0
21558999,Pandas: How can I remove duplicate rows from DataFrame and calculate their frequency?,remove duplicate rows from dataframe `df1` and calculate their frequency,"df1.groupby(['key', 'year']).size().reset_index()",2310,50,3,18,0,30,0
21684346,How to display a pdf that has been downloaded in python,display a pdf  file that has been downloaded as `my_pdf.pdf`,webbrowser.open('file:///my_pdf.pdf'),2314,50,9,28,1,30,0
26724275,Removing the first folder in a path,remove first directory from path '/First/Second/Third/Fourth/Fifth',os.path.join(*x.split(os.path.sep)[2:]),2448,54,9,16,1,30,0
33058590,Pandas Dataframe: Replacing NaN with row average,replacing nan in the dataframe `df` with row average,"df.fillna(df.mean(axis=1), axis=1)",2640,58,3,10,0,30,0
39187788,Find rows with non zero values in a subset of columns in pandas dataframe,find rows with non zero values in a subset of columns where `df.dtypes` is not equal to `object` in pandas dataframe,"df.loc[(df.loc[:, (df.dtypes != object)] != 0).any(1)]",2754,61,3,47,0,30,0
39268928,Python: how to get rid of spaces in str(dict)?,"remove all spaces from a string converted from dictionary `{'a': 1, 'b': 'as df'}`","str({'a': 1, 'b': 'as df'}).replace(': ', ':').replace(', ', ',')",2756,61,1,21,0,30,0
