question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
17467504,Python re.findall print all patterns,Get all matching patterns 'a.*?a' from a string 'a 1 a 2 a 3 a 4 a'.,"re.findall('(?=(a.*?a))', 'a 1 a 2 a 3 a 4 a')",2061,44,0,10,0,22,0
17794266,How to get the highest element in absolute value in a numpy matrix?,get the highest element in absolute value in a numpy matrix `x`,"max(x.min(), x.max(), key=abs)",2083,44,6,18,0,22,0
18897261,pandas plot dataframe barplot with colors by category,make a barplot of data in column `group` of dataframe `df` colour-coded according to list `color`,"df['group'].plot(kind='bar', color=['r', 'g', 'b', 'r', 'g', 'b', 'r'])",2169,46,3,60,0,22,0
19410018,How to count the number of words in a sentence?,count the number of words in a string `s`,len(s.split()),2195,47,0,28,0,22,0
21164910,Delete Column in Pandas based on Condition,delete all columns in  DataFrame `df` that do not hold a non-zero value in its records,"df.loc[:, ((df != 0).any(axis=0))]",2297,50,3,9,0,22,0
21771133,finding non-numeric rows in dataframe in pandas?,replace values of dataframe `df` with True if numeric,"df.applymap(lambda x: isinstance(x, (int, float)))",2316,50,3,38,0,22,0
21787496,converting epoch time with milliseconds to datetime,parse milliseconds epoch time '1236472051807' to format '%Y-%m-%d %H:%M:%S',"time.strftime('%Y-%m-%d %H:%M:%S', time.gmtime(1236472051807 / 1000.0))",2319,50,2,39,0,22,0
26153795,Python -Remove Time from Datetime String,Format a datetime string `when` to extract date only,"then = datetime.datetime.strptime(when, '%Y-%m-%d').date()",2438,53,2,58,0,22,0
31888871,Pandas - replacing column values,replace value 0 with 'Female' and value 1 with 'Male' in column 'sex' of dataframe `data`,"data['sex'].replace([0, 1], ['Female', 'Male'], inplace=True)",2609,58,3,20,0,22,0
32950347,Cleanest way to get a value from a list element,get value in string `line` matched by regex pattern '\\bLOG_ADDR\\s+(\\S+)',"print(re.search('\\bLOG_ADDR\\s+(\\S+)', line).group(1))",2637,58,0,35,0,22,0
35561743,python comprehension loop for dictionary,count `True` values associated with key 'one' in dictionary `tadas`,sum(item['one'] for item in list(tadas.values())),2696,60,1,49,0,22,0
36623789,How to convert unicode text to normal text,convert unicode text from list `elems` with index 0 to normal text 'utf-8',elems[0].getText().encode('utf-8'),2714,60,8,0,0,22,0
40273313,How to extract first two characters from string using regex,use regex pattern '^12(?=.{4}$)' to remove digit 12 if followed by 4 other digits in column `c_contofficeID` of dataframe `df`,"df.c_contofficeID.str.replace('^12(?=.{4}$)', '')",2793,62,3,59,0,22,0
