question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
15315452,Selecting with complex criteria from pandas.DataFrame,"select values from column 'A' for which corresponding values in column 'B' will be greater than 50, and in column 'C' - equal 900 in dataframe `df`",df['A'][(df['B'] > 50) & (df['C'] == 900)],1913,40,3,41,0,58,0
15411107,Delete a dictionary item if the key exists,Delete an item with key `key` from `mydict`,del mydict[key],1921,40,1,9,0,58,0
17166601,Summing across rows of Pandas Dataframe,Summing across rows of Pandas Dataframe,"df.groupby(['stock', 'same1', 'same2'])['positions'].sum().reset_index()",2042,43,3,63,0,58,0
18722196,How to set UTC offset for datetime?,set UTC offset by 9 hrs ahead for date '2013/09/11 00:17',dateutil.parser.parse('2013/09/11 00:17 +0900'),2157,46,2,10,0,58,0
19602931,http file downloading and saving,download file from http url `file_url`,file_name = wget.download(file_url),2209,47,9,32,1,58,0
20048987,How to print floating point numbers as it is without any truncation in python?,print a floating point number 2.345e-67 without any truncation,print('{:.100f}'.format(2.345e-67)),2238,48,5,45,0,58,0
20576618,Pandas datetime column to ordinal,Convert  DateTime column 'date' of pandas dataframe 'df' to ordinal,df['date'].apply(lambda x: x.toordinal()),2271,49,3,45,0,58,0
20778951,Regex for location matching - Python,"find all occurrences of regex pattern '(?:\\w+(?:\\s+\\w+)*,\\s)+(?:\\w+(?:\\s\\w+)*)' in string `x`","re.findall('(?:\\w+(?:\\s+\\w+)*,\\s)+(?:\\w+(?:\\s\\w+)*)', x)",2280,49,0,8,0,58,0
21317384,Pandas/Python: How to concatenate two dataframes without duplicates?,concatenate dataframe `df1` with `df2` whilst removing duplicates,"pandas.concat([df1, df2]).drop_duplicates().reset_index(drop=True)",2303,50,3,61,0,58,0
22229255,Confusing with the usage of regex in Python,match zero-or-more instances of lower case alphabet characters in a string `f233op `,"re.findall('([a-z]*)', 'f233op')",2346,51,0,0,0,58,0
23145240,Python: split elements of a list,split elements of a list `l` by '\t',[i.partition('\t')[-1] for i in l if '\t' in i],2371,52,7,63,1,58,0
25040875,Get a list of values from a list of dictionaries in python,get a list of values for key 'key' from a list of dictionaries `l`,[d['key'] for d in l],2417,53,1,3,0,58,0
26443308,Find last occurrence of character,"Find last occurrence of character '}' in string ""abcd}def}""",'abcd}def}'.rfind('}'),2443,53,0,15,0,58,0
27905295,How to replace NaNs by preceding values in pandas DataFrame?,replace nans by preceding values in pandas dataframe `df`,"df.fillna(method='ffill', inplace=True)",2477,54,3,9,0,58,0
31405409,How to remove parentheses only around single words in a string,remove parentheses only around single words in a string `s` using regex,"re.sub('\\((\\w+)\\)', '\\1', s)",2583,57,0,5,0,58,0
31547657,How can I solve system of linear equations in SymPy?,"sympy solve matrix of linear equations `(([1, 1, 1, 1], [1, 1, 2, 3]))` with variables `(x, y, z)`","linsolve(Matrix(([1, 1, 1, 1], [1, 1, 2, 3])), (x, y, z))",2586,57,6,62,0,58,0
33724111,Python RegEx using re.sub with multiple patterns,remove colon character surrounded by vowels letters in string `word`,"word = re.sub('([aeiou]):(([aeiou][^aeiou]*){3})$', '\\1\\2', word)",2650,59,8,29,0,58,0
38147447,How to remove square bracket from pandas dataframe,remove square bracket '[]' from pandas dataframe `df` column 'value',df['value'] = df['value'].str.strip('[]'),2735,61,3,40,0,58,0
42462530,How to replace the white space in a string in a pandas dataframe?,replace white spaces in dataframe `df` with '_',"df.replace(' ', '_', regex=True)",2874,64,3,63,0,58,0
