question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
10525301,String encoding and decoding from possibly latin1 and utf8,Normalize string `str` from 'cp1252' code to 'utf-8' code,print(str.encode('cp1252').decode('utf-8').encode('cp1252').decode('utf-8')),1497,29,8,0,0,57,0
10805589,Converting JSON date string to python datetime,convert JSON string '2012-05-29T19:30:03.283Z' into a DateTime object using format '%Y-%m-%dT%H:%M:%S.%fZ',"datetime.datetime.strptime('2012-05-29T19:30:03.283Z', '%Y-%m-%dT%H:%M:%S.%fZ')",1523,30,2,49,0,57,0
11621165,Indexing a pandas dataframe by integer,Reset the indexes of a pandas data frame,df2 = df.reset_index(),1591,32,3,3,0,57,0
12843099,Python: Logging TypeError: not all arguments converted during string formatting,convert the argument `date` with string formatting in logging,"logging.info('date=%s', date)",1681,34,2,3,0,57,0
13636592,How to sort a Pandas DataFrame according to multiple criteria?,sort a pandas data frame according to column `Peak` in ascending and `Weeks` in descending order,"df.sort_values(['Peak', 'Weeks'], ascending=[True, False], inplace=True)",1764,36,3,9,0,57,0
13860026,update dictionary with dynamic keys and values in python,update the dictionary `mydic` with dynamic keys `i` and values with key 'name' from dictionary `o`,mydic.update({i: o['name']}),1784,37,1,63,0,57,0
13905936,converting integer to list in python,create a list containing digits of number 123 as its elements,list(str(123)),1789,37,5,2,0,57,0
14332141,Dumping subprcess output in a file in append mode,Move the cursor of file pointer `fh1` at the end of the file.,fh1.seek(2),1825,38,9,62,1,57,0
14745022,"Pandas DataFrame, how do i split a column into two","pandas dataframe, how do i split a column 'AB' into two 'A' and 'B' on delimiter ' '","df['A'], df['B'] = df['AB'].str.split(' ', 1).str",1857,38,3,21,0,57,0
14750675,Delete letters from string,delete letters from string '12454v',""""""""""""".join(filter(str.isdigit, '12454v'))",1858,38,8,0,0,57,0
15661013,Python: most efficient way to convert date to datetime,convert date `my_date` to datetime,"datetime.datetime.combine(my_date, datetime.time.min)",1938,40,2,1,0,57,0
16868457,python sorting dictionary by length of values,sort a dictionary `d` by length of its values and print as string,"print(' '.join(sorted(d, key=lambda k: len(d[k]), reverse=True)))",2010,42,1,62,0,57,0
18358938,Get index values of Pandas DataFrame as list?,get index values of pandas dataframe `df` as list,df.index.values.tolist(),2123,45,3,5,0,57,0
20154303,"Pandas read_csv expects wrong number of columns, with ragged csv file",read a ragged csv file `D:/Temp/tt.csv` using `names` parameter in pandas,"pd.read_csv('D:/Temp/tt.csv', names=list('abcdef'))",2247,48,3,45,0,57,0
20457038,Python - how to round down to 2 decimals,Round number `answer` to 2 precision after the decimal point,"answer = str(round(answer, 2))",2260,49,5,3,0,57,0
23359886,selecting rows in numpy ndarray based on the value of two columns,"selecting rows in Numpy ndarray 'a', where the value in the first column is 0 and value in the second column is 1","a[np.where((a[:, (0)] == 0) * (a[:, (1)] == 1))]",2378,52,6,18,0,57,0
25388796,Most efficient way to convert items of a list to int and sum them up,"Sum integers contained in strings in list `['', '3.4', '', '', '1.0']`","sum(int(float(item)) for item in [_f for _f in ['', '3.4', '', '', '1.0'] if _f])",2422,53,7,19,1,57,0
27516849,How to convert list of numpy arrays into single numpy array?,concatenate sequence of numpy arrays  `LIST` into a one dimensional array along the first axis,"numpy.concatenate(LIST, axis=0)",2464,54,6,19,0,57,0
28538536,Deleting mulitple columns in Pandas,"Delete mulitple columns `columnheading1`, `columnheading2` in pandas data frame `yourdf`","yourdf.drop(['columnheading1', 'columnheading2'], axis=1, inplace=True)",2491,55,3,2,0,57,0
28925267,delete every nth row or column in a matrix using Python,delete every 8th column in a numpy array 'a'.,"np.delete(a, list(range(0, a.shape[1], 8)), axis=1)",2504,55,6,4,0,57,0
29100599,How to iterate over time periods in pandas,resample series `s` into 3 months bins and sum each bin,"s.resample('3M', how='sum')",2508,55,6,64,0,57,0
31818050,round number to nearest integer,round number 6.005 up to 2 decimal places,"round(6.005, 2)",2604,58,5,14,0,57,0
34410358,Splitting a string based on a certain set of words,Split a string `l` by multiple words `for` or `or` or `and`,"[re.split('_(?:f?or|and)_', s) for s in l]",2665,59,0,19,0,57,0
37584492,Regular expression substitution in Python,remove all instances of parenthesesis containing text beginning with `as ` from string `line`,"line = re.sub('\\(+as .*?\\) ', '', line)",2725,61,8,0,0,57,0
