question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
10484261,Find dictionary items whose key matches a substring,create a list of values from the dictionary `programs` that have a key with a case insensitive match to 'new york',"[value for key, value in list(programs.items()) if 'new york' in key.lower()]",1493,29,1,28,0,41,0
10562778,Replacing characters in a file,replace character 'a' with character 'e' and character 's' with character '3' in file `contents`,"newcontents = contents.replace('a', 'e').replace('s', '3')",1502,29,8,0,0,41,0
11619169,How do I convert a datetime.date object into datetime.datetime in python?,convert Date object `dateobject` into a DateTime object,"datetime.datetime.combine(dateobject, datetime.time())",1589,32,2,13,0,41,0
11620914,Removing nan values from an array,remove Nan values from array `x`,x = x[numpy.logical_not(numpy.isnan(x))],1590,32,6,4,0,41,0
12883376,Remove the first word in a Python string?,remove first word in string `s`,"s.split(' ', 1)[1]",1683,34,8,0,0,41,0
16566069,Url decode UTF-8 in Python,decode url `url` with utf8 and print it,print(urllib.parse.unquote(url).decode('utf8')),1994,42,8,0,0,41,0
16735786,How to generate unique equal hash for equal dictionaries?,generate unique equal hash for equal dictionaries `a` and `b`,hash(pformat(a)) == hash(pformat(b)),1999,42,1,21,0,41,0
16866261,Detecting non-ascii characters in unicode string,"Strip all non-ASCII characters from a unicode string, `\xa3\u20ac\xa3\u20ac`","print(set(re.sub('[\x00-\x7f]', '', '\xa3\u20ac\xa3\u20ac')))",2008,42,8,0,0,41,0
17038426,splitting a string based on tab in the file,split a string `yas` based on tab '\t',"re.split('\\t+', yas.rstrip('\t'))",2018,43,8,0,0,41,0
18454570,How can i subtract two strings in python?,"remove substring 'bag,' from a string 'lamp, bag, mirror'","print('lamp, bag, mirror'.replace('bag,', ''))",2131,45,8,0,0,41,0
21206395,write to csv from DataFrame python pandas,Write column 'sum' of DataFrame `a` to csv file 'test.csv',"a.to_csv('test.csv', cols=['sum'])",2300,50,3,30,0,41,0
21805490,Python Regex - checking for a capital letter with a lowercase after,python regex - check for a capital letter with a following lowercase in string `string`,"re.sub('^[A-Z0-9]*(?![a-z])', '', string)",2326,50,0,7,0,41,0
24722212,Python cant find module in the same folder,add a path `/path/to/2014_07_13_test` to system path,sys.path.append('/path/to/2014_07_13_test'),2409,53,9,42,1,41,0
28901311,Numpy: find index of elements in one array that occur in another array,get index of elements in array `A` that occur in another array `B`,"np.where(np.in1d(A, B))[0]",2503,55,6,14,0,41,0
31767173,How do I vectorize this loop in numpy?,find the index of the maximum value in the array `arr` where the boolean condition in array `cond` is true,"np.ma.array(np.tile(arr, 2).reshape(2, 3), mask=~cond).argmax(axis=1)",2593,57,6,17,0,41,0
41513324,Python Pandas: drop rows of a timeserie based on time range,Drop the rows in pandas timeseries `df` from the row containing index `start_remove` to the row containing index `end_remove`,df.loc[(df.index < start_remove) | (df.index > end_remove)],2838,64,3,8,0,41,0
42178481,How to count the number of a specific character at the end of a string ignoring duplicates?,count the number of trailing question marks in string `my_text`,len(my_text) - len(my_text.rstrip('?')),2862,64,0,2,0,41,0
