question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new
3735814,Check for a key pattern in a dictionary in python,create list of values from dictionary `dict1` that have a key that starts with 'EMP$$',"[value for key, value in list(dict1.items()) if key.startswith('EMP$$')]",807,11,1,23,0,43,0
3939361,Remove specific characters from a string,Remove characters in `b` from a string `a`,"a = a.replace(char, '')",845,12,8,0,0,43,0
4182603,python: how to convert a string to utf-8,decode the string 'stringnamehere'  to UTF-8,"stringnamehere.decode('utf-8', 'ignore')",896,14,8,0,0,43,0
4642501,How to sort dictionaries by keys in Python,Sort dictionary `o` in ascending order based on its keys and items,sorted(o.items()),962,15,1,4,0,43,0
4979542,Python - use list as function parameters,unpack the arguments out of list `params` to function `some_func`,some_func(*params),1025,17,7,59,1,43,0
5871168,How can I subtract or add 100 years to a datetime field in the database in Django?,Update datetime field in `MyModel` to be the existing `timestamp` plus 100 years,MyModel.objects.update(timestamp=F('timestamp') + timedelta(days=36524.25)),1105,19,2,24,0,43,0
6323296,Python remove anything that is not a letter or number,replace everything that is not an alphabet or a digit with '' in 's'.,"re.sub('[\\W_]+', '', s)",1136,20,8,0,0,43,0
6561653,how to get the index of dictionary with the highest value in a list of dictionary,Get an item from a list of dictionary `lst` which has maximum value in the key `score` using lambda function,"max(lst, key=lambda x: x['score'])",1158,20,1,27,0,43,0
8171751,How do I convert tuple of tuples to list in one line (pythonic)?,"convert tuple of tuples `(('aa',), ('bb',), ('cc',))` to tuple","from functools import reduce
reduce(lambda a, b: a + b, (('aa',), ('bb',), ('cc',)))",1286,24,7,45,1,43,0
8214932,How to check if a value exists in a dictionary (python),Check if value 'one' is among the values of dictionary `d`,'one' in iter(d.values()),1299,24,1,60,0,43,0
10078470,Sort numpy matrix row values in ascending order,sort rows of numpy matrix `arr` in ascending order according to all column values,"numpy.sort(arr, axis=0)",1466,28,6,27,0,43,0
10194713,Sorting a defaultdict by value in python,Sort dictionary `u` in ascending order based on second elements of its values,"sorted(list(u.items()), key=lambda v: v[1])",1472,29,1,17,0,43,0
10264618,Transform unicode string in python,"encode value of key `City` in dictionary `data` as `ascii`, ignoring non-ascii characters","data['City'].encode('ascii', 'ignore')",1478,29,1,20,0,43,0
10664430,Python convert long to date,Convert long int `myNumber` into date and time represented in the the string format '%Y-%m-%d %H:%M:%S',datetime.datetime.fromtimestamp(myNumber).strftime('%Y-%m-%d %H:%M:%S'),1513,30,2,3,0,43,0
11009155,how to split a string on the first instance of delimiter in python,"split string ""jvm.args= -Dappdynamics.com=true, -Dsomeotherparam=false,"" on the first occurrence of delimiter '='","""""""jvm.args= -Dappdynamics.com=true, -Dsomeotherparam=false,"""""".split('=', 1)",1541,30,8,0,0,43,0
11416772,Find all words in a string that start with the $ sign in Python,find all words in a string `mystring` that start with the `$` sign,[word for word in mystring.split() if word.startswith('$')],1579,31,0,6,0,43,0
11755208,How to remove ^M from a text file and replace it with the next line,replace carriage return in string `somestring` with empty string '',"somestring.replace('\\r', '')",1600,32,8,0,0,43,0
14262654,Numpy: Get random set of rows from 2D array,create a new 2 dimensional array containing two random rows from array `A`,"A[(np.random.randint(A.shape[0], size=2)), :]",1817,37,6,32,0,43,0
14299978,How to use lxml to find an element by text?,find the element that holds string 'TEXT A' in file `root`,"e = root.xpath('.//a[text()=""TEXT A""]')",1821,37,0,10,0,43,0
14956683,Finding the minimum value in a numpy array and the corresponding values for the rest of that array's row,Get the value of the minimum element in the second column of array `a`,"a[np.argmin(a[:, (1)])]",1878,39,6,23,0,43,0
15530399,Finding the surrounding sentence of a char/word in a string,"split string `text` by the occurrences of regex pattern '(?<=\\?|!|\\.)\\s{0,2}(?=[A-Z]|$)'","re.split('(?<=\\?|!|\\.)\\s{0,2}(?=[A-Z]|$)', text)",1932,40,0,3,0,43,0
15795525,Python: sorting items in a dictionary by a part of a key?,Sort items in dictionary `d`  using the first part of the key after splitting the key,"sorted(list(d.items()), key=lambda name_num: (name_num[0].rsplit(None, 1)[0], name_num[1]))",1944,41,1,44,0,43,0
16888888,How to read a .xlsx file using the pandas Library in iPython?,read excel file `file_name` using pandas,"dfs = pd.read_excel(file_name, sheetname=None)",2013,42,3,19,0,43,0
18504967,pandas dataframe create new columns and fill with calculated values from same df,create new column `A_perc` in dataframe `df` with row values equal to the value in column `A` divided by the value in column `sum`,df['A_perc'] = df['A'] / df['sum'],2137,46,3,0,0,43,0
22712292,How to use `numpy.savez` in a loop for save more than one array?,"Save array at index 0, index 1 and index 8 of array `np` to tmp file `tmp`","np.savez(tmp, *[getarray[0], getarray[1], getarray[8]])",2360,51,6,36,0,43,0
39532974,Remove final characters from string recursively - What's the best way to do this?,remove letters from string `example_line` if the letter exist in list `bad_chars`,""""""""""""".join(dropwhile(lambda x: x in bad_chars, example_line[::-1]))[::-1]",2764,62,8,0,0,43,0
