question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
21899953,How to set window size using phantomjs and selenium webdriver in python,"Set a window size to `1400, 1000` using selenium webdriver","driver.set_window_size(1400, 1000)",2334,51,4,52,1
21986194,How to pass dictionary items as function arguments in python?,pass dictionary items `data` as keyword arguments in function `my_function`,my_function(**data),2337,51,1,52,0
23668427,pandas joining multiple dataframes on columns,"join multiple dataframes `d1`, `d2`, and `d3` on column 'name'","df1.merge(df2, on='name').merge(df3, on='name')",2385,52,3,52,0
25823608,Find matching rows in 2 dimensional numpy array,"find rows matching `(0,1)` in a 2 dimensional numpy array `vals`","np.where((vals == (0, 1)).all(axis=1))",2432,53,6,52,0
28767642,How to compare two lists in python,Compare if each value in list `a` is less than respective index value in list `b`,"all(i < j for i, j in zip(a, b))",2499,55,7,52,1
31676133,Python: transform a list of lists of tuples,Convert each list in list `main_list` into a tuple,"map(list, zip(*main_list))",2589,57,7,52,1
31818050,round number to nearest integer,round number 2.0005 up to 3 decimal places,"round(2.0005, 3)",2597,57,5,52,0
32751229,"Pandas sum by groupby, but exclude certain columns","Get sum of values of columns  'Y1961', 'Y1962', 'Y1963' after group by on columns ""Country"" and ""Item_code"" in dataframe `df`.","df.groupby(['Country', 'Item_Code'])[['Y1961', 'Y1962', 'Y1963']].sum()",2630,58,3,52,0
34468983,How to check if all elements in a tuple or list are in another?,"check if all elements in a tuple `(1, 6)` are in another `(1, 2, 3, 4, 5)`","all(i in (1, 2, 3, 4, 5) for i in (1, 6))",2668,59,7,52,1
40133826,Python save list and read data from file,python save list `mylist` to file object 'save.txt',"pickle.dump(mylist, open('save.txt', 'wb'))",2786,62,9,52,1
41127441,"Why can you loop through an implicit tuple in a for loop, but not a comprehension in Python?",get a list each value `i` in the implicit tuple `range(3)`,list(i for i in range(3)),2826,63,7,52,1
