question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
16888888,How to read a .xlsx file using the pandas Library in iPython?,read excel file `file_name` using pandas,"dfs = pd.read_excel(file_name, sheetname=None)",2013,42,3,19,0
17021863,Re-read an open file Python,Put the curser at beginning of the file,file.seek(0),2016,42,9,19,1
17071871,Select rows from a DataFrame based on values in a column in pandas,select rows from a dataframe `df` whose value for column `column_name` is not in `some_values`,df.loc[~df['column_name'].isin(some_values)],2026,43,3,19,0
17498027,Clicking a link using selenium using python,Clicking a link using selenium using python,driver.find_element_by_xpath('xpath').click(),2064,44,4,19,1
17679089,Pandas DataFrame Groupby two columns and get counts,get count of rows in each series grouped by column 'col5' and column 'col2' of dataframe `df`,"df.groupby(['col5', 'col2']).size().groupby(level=1).max()",2075,44,3,19,0
18990069,how to get tuples from lists using list comprehension in python,create tuples containing elements that are at the same index of list `lst` and list `lst2`,"[(i, j) for i, j in zip(lst, lst2)]",2173,47,7,19,1
19585280,Convert a row in pandas into list,convert rows in pandas data frame `df` into list,"df.apply(lambda x: x.tolist(), axis=1)",2205,47,3,19,0
25388796,Most efficient way to convert items of a list to int and sum them up,"Sum integers contained in strings in list `['', '3.4', '', '', '1.0']`","sum(int(float(item)) for item in [_f for _f in ['', '3.4', '', '', '1.0'] if _f])",2422,53,7,19,1
27516849,How to convert list of numpy arrays into single numpy array?,concatenate sequence of numpy arrays  `LIST` into a one dimensional array along the first axis,"numpy.concatenate(LIST, axis=0)",2464,54,6,19,0
31029560,Plotting categorical data with pandas and matplotlib,plot a bar graph from the column 'color' in the DataFrame 'df',df.colour.value_counts().plot(kind='bar'),2571,57,3,19,0
32296933,removing duplicates of a list of sets,remove duplicates from a list of sets 'L',[set(item) for item in set(frozenset(item) for item in L)],2620,58,7,19,1
32792874,"Searching if the values on a list is in the dictionary whose format is key-string, value-list(strings)",get geys of dictionary `my_dict` that contain any values from list `lst`,"[key for key, value in list(my_dict.items()) if set(value).intersection(lst)]",2633,58,1,19,0
34410358,Splitting a string based on a certain set of words,Split a string `l` by multiple words `for` or `or` or `and`,"[re.split('_(?:f?or|and)_', s) for s in l]",2665,59,0,19,0
40384599,Sorting a list of tuples by the addition of second and third element of the tuple,"sorting a list of tuples `lst` by the sum of the second elements onwards, and third element of the tuple","sorted(lst, key=lambda x: (sum(x[1:]), x[0]))",2800,63,7,19,1
40660956,Sum of Every Two Columns in Pandas dataframe,sum the values in each row of every two adjacent columns in dataframe `df`,"df.groupby(np.arange(len(df.columns)) // 2 + 1, axis=1).sum().add_prefix('s')",2810,63,3,19,0
