question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
18990069,how to get tuples from lists using list comprehension in python,get tuples of the corresponding elements from lists `lst` and `lst2`,"[(x, lst2[i]) for i, x in enumerate(lst)]",2174,47,7,50,1
29760130,What is the proper way to print a nested list with the highest value in Python,get the list with the highest sum value in list `x`,"print(max(x, key=sum))",2528,56,7,50,1
31247198,"Python, Pandas : write content of DataFrame into text File",write the data of dataframe `df` into text file `np.txt`,"np.savetxt('c:\\data\\np.txt', df.values, fmt='%d')",2575,57,3,50,0
31958637,BeautifulSoup - search by text inside a tag,BeautifulSoup search string 'Elsie' inside tag 'a',"soup.find_all('a', string='Elsie')",2612,58,0,50,0
34280147,How to print an entire list while not starting by the first item,print a list `l` and move first 3 elements to the end of the list,print(l[3:] + l[:3]),2660,59,7,50,1
34902378,Where do I get a SECRET_KEY for Flask?,Initialize `SECRET_KEY` in flask config with `Your_secret_string `,app.config['SECRET_KEY'] = 'Your_secret_string',2677,59,4,50,1
35015693,How do I transform a multi-level list into a list of strings in Python?,join elements of each tuple in list `a` into one string,[''.join(x) for x in a],2682,60,7,50,1
37497559,Python Pandas Identify Duplicated rows with Additional Column,identify duplicated rows in columns 'PplNum' and 'RoomNum' with additional column in dataframe `df`,"df.groupby(['PplNum', 'RoomNum']).cumcount() + 1",2724,61,3,50,0
40498088,"List comprehension - converting strings in one list, to integers in another",get list of sums of neighboring integers in string `example`,"[sum(map(int, s)) for s in example.split()]",2802,63,7,50,1
41572822,How to swap a group of column headings with their values in Pandas,Sort the values of the dataframe `df` and align the columns accordingly based on the obtained indices after np.argsort.,"pd.DataFrame(df.columns[np.argsort(df.values)], df.index, np.unique(df.values))",2842,64,3,50,0
41894454,How to custom sort an alphanumeric list?,custom sort an alphanumeric list `l`,"sorted(l, key=lambda x: x.replace('0', 'Z'))",2851,64,7,50,1
