question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
16772071,sort dict by value python,Sort a dictionary `data` by its values,sorted(data.values()),2004,42,1,45,0
19433630,How to use 'User' as foreign key in Django 1.5,django create a foreign key column `user` and link it to table 'User',"user = models.ForeignKey('User', unique=True)",2197,47,4,45,1
19601086,Click a href button with selenium and python?,click a href button having text `Send InMail` with selenium,driver.findElement(By.linkText('Send InMail')).click(),2206,47,4,45,1
20048987,How to print floating point numbers as it is without any truncation in python?,print a floating point number 2.345e-67 without any truncation,print('{:.100f}'.format(2.345e-67)),2238,48,5,45,0
20154303,"Pandas read_csv expects wrong number of columns, with ragged csv file",read a ragged csv file `D:/Temp/tt.csv` using `names` parameter in pandas,"pd.read_csv('D:/Temp/tt.csv', names=list('abcdef'))",2247,48,3,45,0
20576618,Pandas datetime column to ordinal,Convert  DateTime column 'date' of pandas dataframe 'df' to ordinal,df['date'].apply(lambda x: x.toordinal()),2271,49,3,45,0
23887592,Find next sibling element in Python Selenium?,Find next sibling element in Python Selenium?,"driver.find_element_by_xpath(""//p[@id, 'one']/following-sibling::p"")",2392,52,4,45,1
25148611,How do I extract all the values of a specific key from a list of dictionaries?,extract all the values of a specific key named 'values' from a list of dictionaries,results = [item['value'] for item in test_data],2418,53,1,45,0
26894227,sum of squares in a list in one line?,sum of squares values in a list `l`,sum(i * i for i in l),2452,54,7,45,1
27589325,How to find and replace nth occurence of word in a sentence using python regular expression?,find and replace 2nd occurrence of word 'cat' by 'Bull' in a sentence 's',"re.sub('^((?:(?!cat).)*cat(?:(?!cat).)*)cat', '\\1Bull', s)",2466,54,0,45,0
32838802,numpy with python: convert 3d array to 2d,convert a 3d array `img` of dimensions 4x2x3 to a 2d array   of dimensions 3x8,"img.transpose(2, 0, 1).reshape(3, -1)",2634,58,6,45,0
41154648,How to remove 0's converting pandas dataframe to record,convert dataframe `df` to integer-type sparse object,df.to_sparse(0),2828,63,3,45,0
