question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
12211944,How to match beginning of string or character in Python,Get all the matches from a string `abcd` if it begins with a character `a`,"re.findall('[^a]', 'abcd')",1629,33,0,33,0
12575421,Convert a 1D array to a 2D array in numpy,convert a 1d `A` array to a 2d array `B`,"B = np.reshape(A, (-1, 2))",1657,33,6,33,0
12814667,How to sort a list according to another list?,sort list `a` using the first dimension of the element as the key to list `b`,a.sort(key=lambda x: b.index(x[0])),1676,34,7,33,1
14591855,pandas HDFStore - how to reopen?,create dataframe `df` with content of hdf store file '/home/.../data.h5' with key of 'firstSet',"df1 = pd.read_hdf('/home/.../data.h5', 'firstSet')",1843,38,3,33,0
14764126,"How to make a python script which can logoff, shutdown, and restart a computer?",shutdown a computer using subprocess,"subprocess.call(['shutdown', '/s'])",1863,39,4,33,1
17960441,"in Numpy, how to zip two 2-D arrays?",join each element in array `a` with element at the same index in array `b` as a tuple,"np.array([zip(x, y) for x, y in zip(a, b)])",2094,44,6,33,0
18500541,How to flatten a tuple in python,flatten a tuple `l`,"[(a, b, c) for a, (b, c) in l]",2136,46,7,33,1
19267591,How to store os.system() output in a variable or a list in python,store the output of command 'ls' in variable `direct_output`,"direct_output = subprocess.check_output('ls', shell=True)",2187,47,9,33,1
20477190,Get top biggest values from each column of the pandas.DataFrame,get biggest 3 values from each column of the pandas dataframe `data`,"data.apply(lambda x: sorted(x, 3))",2265,49,3,33,0
20796355,change current working directory in python,change current working directory,os.chdir('C:\\Users\\username\\Desktop\\headfirstpython\\chapter3'),2283,49,9,33,1
22093471,pandas Subtract Dataframe with a row from another dataframe,pandas subtract a row from dataframe `df2` from dataframe `df`,"pd.DataFrame(df.values - df2.values, columns=df.columns)",2339,51,3,33,0
24748445,Beautiful Soup Using Regex to Find Tags?,Find all the tags `a` and `div` from Beautiful Soup object `soup`,"soup.find_all(['a', 'div'])",2410,53,4,33,1
28207743,Convert string to numpy array,convert a string 'mystr' to numpy array of integer values,"print(np.array(list(mystr), dtype=int))",2486,55,6,33,0
31247198,"Python, Pandas : write content of DataFrame into text File",write content of DataFrame `df` into text file 'c:\\data\\pandas.txt',"df.to_csv('c:\\data\\pandas.txt', header=None, index=None, sep=' ', mode='a')",2576,57,3,33,0
31743603,Create a list of integers with duplicate values in Python,make a list of integers from 0 to `5` where each second element is a duplicate of the previous element,"print([u for v in [[i, i] for i in range(5)] for u in v])",2592,57,7,33,1
31818050,round number to nearest integer,round number `x` to nearest integer,int(round(x)),2596,57,5,33,0
35015693,How do I transform a multi-level list into a list of strings in Python?,join items of each tuple in list of tuples `a` into a list of strings,"list(map(''.join, a))",2681,60,7,33,1
37619348,Summing 2nd list items in a list of lists of lists,Get a list of lists with summing the values of the second element from each list of lists `data`,[[sum([x[1] for x in i])] for i in data],2726,61,7,33,1
40196941,Regex to remove periods in acronyms?,remove periods inbetween capital letters that aren't immediately preceeded by word character(s) in a string `s` using regular expressions,"re.sub('(?<!\\w)([A-Z])\\.', '\\1', s)",2790,62,0,33,0
40384599,Sorting a list of tuples by the addition of second and third element of the tuple,sort a list of tuples `a` by the sum of second and third element of each tuple,"sorted(a, key=lambda x: (sum(x[1:3]), x[0]), reverse=True)",2798,63,7,33,1
41821112,How can I sum the product of two list items using for loop in python?,sum the product of each two items at the same index of list `a` and list `b`,"sum(i * j for i, j in zip(a, b))",2848,64,7,33,1
