question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
8899905,Count number of occurrences of a given substring in a string,"count number of occurrences of a substring 'ab' in a string ""abcdabcva""","""""""abcdabcva"""""".count('ab')",1366,26,0,7,0
9849192,sorting values of python dict using sorted builtin function,reverse sort items in dictionary `mydict` by value,"sorted(iter(mydict.items()), key=itemgetter(1), reverse=True)",1453,28,1,7,0
10607688,how to create a file name with the current date & time in python?,create a datetime with the current date & time,datetime.datetime.now(),1509,29,2,7,0
10716796,How to convert a string to its Base-10 representation?,convert a string `s` to its base-10 representation,"int(s.encode('hex'), 16)",1521,30,5,7,0
11840111,Divide the values of two dictionaries in python,divide the value for each key `k` in dict `d2` by the value for the same key `k` in dict `d1`,{k: (d2[k] / d1[k]) for k in list(d1.keys()) & d2},1614,32,1,7,0
13840883,Use of findall and parenthesis in Python,Find all words containing letters between A and Z in string `formula`,"re.findall('\\b[A-Z]', formula)",1782,36,0,7,0
14043934,time offset,subtract 1 hour and 10 minutes from time object `t`,"(t - datetime.timedelta(hours=1, minutes=10))",1802,37,2,7,0
15411107,Delete a dictionary item if the key exists,Delete an item with key `key` from `mydict`,"try:
    del mydict[key]
except KeyError:
    pass
try:
    del mydict[key]
except KeyError:
    pass",1922,40,1,7,0
17284947,regex to get all text outside of brackets,get all text that is not enclosed within square brackets in string `example_str`,"re.findall('(.*?)\\[.*?\\]', example_str)",2048,43,0,7,0
17627531,Sort list of date strings,sort list of date strings 'd',"sorted(d, key=lambda x: datetime.datetime.strptime(x, '%m-%Y'))",2073,44,2,7,0
17926273,How to count distinct values in a column of a pandas group by object?,How to count distinct values in a column of a pandas group by object?,"df.groupby(['col1', 'col2'])['col3'].nunique().reset_index()",2092,44,3,7,0
18695605,python pandas dataframe to dictionary,convert pandas DataFrame `df` to a dictionary using `id` field as the key,df.set_index('id').to_dict(),2155,46,3,7,0
20894525,How to remove parentheses and all data within using Pandas/Python?,replace parentheses and all data within it with empty string '' in column 'name' of dataframe `df`,"df['name'].str.replace('\\(.*\\)', '')",2287,49,3,7,0
21805490,Python Regex - checking for a capital letter with a lowercase after,python regex - check for a capital letter with a following lowercase in string `string`,"re.sub('^[A-Z0-9]*(?![a-z])', '', string)",2326,50,0,7,0
24082784,pandas dataframe groupby datetime month,Group a pandas data frame by monthly frequenct `M` using groupby,df.groupby(pd.TimeGrouper(freq='M')),2400,52,3,7,0
25817930,Fastest way to sort each row in a pandas dataframe,sort each row in a pandas dataframe `df` in descending order,"df.sort(axis=1, ascending=False)",2431,53,3,7,0
27868020,How to subset a data frame using Pandas based on a group criteria?,Get data of dataframe `df` where the sum of column 'X' grouped by column 'User' is equal to 0,df.loc[df.groupby('User')['X'].transform(sum) == 0],2474,54,3,7,0
29815129,Pandas DataFrame to List of Dictionaries,convert dataframe `df` to list of dictionaries including the index values,df.to_dict('index'),2531,56,3,7,0
38535931,Pandas: Delete rows based on multiple columns values,pandas: delete rows in dataframe `df` based on multiple columns values,"df.set_index(list('BC')).drop(tuples, errors='ignore').reset_index()",2745,61,3,7,0
38708621,How to calculate percentage of sparsity for a numpy array/matrix?,calculate ratio of sparsity in a numpy array `a`,np.isnan(a).sum() / np.prod(a.shape),2748,61,6,7,0
38862349,Regex: How to match words without consecutive vowels?,Create a list containing words that contain vowel letter followed by the same vowel in file 'file.text',"[w for w in open('file.txt') if not re.search('[aeiou]{2}', w)]",2750,61,0,7,0
41067960,How to convert a list of multiple integers into a single integer?,convert a list of integers into a single integer,"r = int(''.join(map(str, x)))",2822,63,5,7,0
41861705,Merging two pandas dataframes,"Create new DataFrame object by merging columns ""key"" of  dataframes `split_df` and `csv_df` and rename the columns from dataframes `split_df` and `csv_df` with suffix `_left` and `_right` respectively","pd.merge(split_df, csv_df, on=['key'], suffixes=('_left', '_right'))",2850,64,3,7,0
