question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
14914615,"In Python, find out number of differences between two ordered lists",find out the number of non-matched elements at the same index of list `a` and list `b`,"sum(1 for i, j in zip(a, b) if i != j)",1870,39,7,32,1
15103484,"How to use regular expression to separate numbers and characters in strings like ""30M1000N20M""",separate numbers and characters in string '20M10000N80M',"re.findall('([0-9]+|[A-Z])', '20M10000N80M')",1894,39,5,32,0
17977584,How to read data from Excel and write it to text file line by line?,open a file `Output.txt` in append mode,"file = open('Output.txt', 'a')",2097,45,9,32,1
18872717,Merging a list with a list of lists,"For each index `x` from 0 to 3, append the element at index `x` of list `b` to the list at index `x` of list a.",[a[x].append(b[x]) for x in range(3)],2167,46,7,32,1
19602931,http file downloading and saving,download file from http url `file_url`,file_name = wget.download(file_url),2209,47,9,32,1
21519203,"Plotting a list of (x, y) coordinates in python matplotlib",Make a scatter plot using unpacked values of list `li`,plt.scatter(*zip(*li)),2309,50,7,32,1
27146262,Create variable key/value pairs with argparse (python),create variable key/value pairs with argparse,"parser.add_argument('--conf', nargs=2, action='append')",2456,54,4,32,1
27946742,Regular expression in Python sentence extractor,Get all the sentences from a string `text` using regex,"re.split('\\.\\s', text)",2479,54,0,32,0
31743603,Create a list of integers with duplicate values in Python,create a list of integers from 1 to 5 with each value duplicated,[(i // 2) for i in range(10)],2590,57,7,32,1
40208429,sorting dictionary by numeric value,sort dictionary `tag_weight` in reverse order by values cast to integers,"sorted(list(tag_weight.items()), key=lambda x: int(x[1]), reverse=True)",2791,62,1,32,0
