question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
10543303,number of values in a list greater than a certain number,get the number of values in list `j` that is greater than `i`,"j = np.array(j)
sum((j > i))",1501,29,7,37,1
13022385,How to properly quit a program in python,properly quit a program,sys.exit(0),1691,34,4,37,1
13168252,Comparing elements between elements in two lists of tuples,Get a list comparing two lists of tuples `l1` and `l2` if any first value in `l1` matches with first value in `l2`,[x[0] for x in l1 if any(x[0] == y[0] for y in l2)],1711,35,7,37,1
13840379,How can I multiply all items in a list together with Python?,"multiply all items in a list `[1, 2, 3, 4, 5, 6]` together","from functools import reduce
reduce(lambda x, y: x * y, [1, 2, 3, 4, 5, 6])",1781,36,7,37,1
15282189,Setting matplotlib colorbar range,Set colorbar range from `0` to `15` for pyplot object `quadmesh` in matplotlib,"quadmesh.set_clim(vmin=0, vmax=15)",1906,40,4,37,1
15313250,Python BeautifulSoup Extract specific URLs,find all anchors with a hyperlink that matches the pattern '^(?!(?:[a-zA-Z][a-zA-Z0-9+.-]*:|//))',"soup.find_all('a', href=re.compile('^(?!(?:[a-zA-Z][a-zA-Z0-9+.-]*:|//))'))",1911,40,0,37,0
16138015,Checking if any elements in one list are in another,check if any elements in one list `list1` are in another list `list2`,len(set(list1).intersection(list2)) > 0,1971,41,7,37,1
17109608,change figure size and figure format in matplotlib,change figure size to 3 by 4 in matplotlib,"plt.figure(figsize=(3, 4))",2031,43,4,37,1
18524642,Convert list of lists to list of integers,combine elements of each list in list `L` into digits of a single integer,[''.join(str(d) for d in x) for x in L],2139,46,7,37,1
20461165,How to convert pandas index in a dataframe to a column?,convert pandas index in a dataframe to columns,"df.reset_index(level=['tick', 'obs'])",2264,49,3,37,0
20573459,Getting the date of 7 days ago from current date in python,get the date 7 days before the current date,(datetime.datetime.now() - datetime.timedelta(days=7)).date(),2270,49,2,37,0
21822054,How to force os.system() to use bash instead of shell,force bash interpreter '/bin/bash' to be used instead of shell,"os.system('GREPDB=""echo 123""; /bin/bash -c ""$GREPDB""')",2327,50,9,37,1
34437284,Sum of product of combinations in a list,sum of product of combinations in a list `l`,"sum([(i * j) for i, j in list(itertools.combinations(l, 2))])",2666,59,7,37,1
34776651,Concatenate rows of pandas DataFrame with same id,group rows of pandas dataframe `df` with same 'id',df.groupby('id').agg(lambda x: x.tolist()),2676,59,3,37,0
35269374,get count of values associated with key in dict python,get the sum of values associated with the key ‘success’ for a list of dictionaries `s`,sum(d['success'] for d in s),2691,60,1,37,0
39112645,Save line in file to list,Retrieve each line from a file 'File.txt' as a list,[line.split() for line in open('File.txt')],2751,61,9,37,1
