question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
9534608,get path from a module name,get complete path of a module named `os`,imp.find_module('os')[1],1420,27,9,41,1
11205386,Python: BeautifulSoup - get an attribute value based on the name attribute,BeautifulSoup get value associated with attribute 'content' where attribute 'name' is equal to 'City' in tag 'meta' in HTML parsed string `soup`,"soup.find('meta', {'name': 'City'})['content']",1551,31,4,41,1
11348347,Find non-common elements in lists,"create a set that is the exclusive or of [1, 2, 3] and [3, 4, 5]","set([1, 2, 3]) ^ set([3, 4, 5])",1566,31,7,41,1
11361985,Output data from all columns in a dataframe in pandas,output data of the first 7 columns of Pandas dataframe,"pandas.set_option('display.max_columns', 7)",1571,31,3,41,0
15158599,Removing entries from a dictionary based on values,remove false entries from a dictionary `hand`,"{k: v for k, v in list(hand.items()) if v}",1898,39,1,41,0
15315452,Selecting with complex criteria from pandas.DataFrame,"select values from column 'A' for which corresponding values in column 'B' will be greater than 50, and in column 'C' - equal 900 in dataframe `df`",df['A'][(df['B'] > 50) & (df['C'] == 900)],1913,40,3,41,0
15352457,How can I sum a column of a list?,sum columns of a list `array`,[sum(row[i] for row in array) for i in range(len(array[0]))],1917,40,6,41,0
15666169,python + pymongo: how to insert a new field on an existing document in mongo from a for loop,insert a new field 'geolocCountry' on an existing document  'b' using pymongo,"db.Doc.update({'_id': b['_id']}, {'$set': {'geolocCountry': myGeolocCountry}})",1939,41,4,41,1
16176996,Keep only date part when using pandas.to_datetime,get date from dataframe `df` column 'dates' to column 'just_date',df['just_date'] = df['dates'].dt.date,1973,41,3,41,0
16772071,sort dict by value python,sort dict `data` by value,"sorted(data, key=data.get)",2005,42,1,41,0
17457793,Sorting a set of values,sort a set `s` by numerical value,"sorted(s, key=float)",2059,44,7,41,1
18142090,python: sort a list of lists by an item in the sublist,Sort list `li` in descending order based on the second element of each list inside list`li`,"sorted(li, key=operator.itemgetter(1), reverse=True)",2109,45,7,41,1
19068269,how to convert a string date into datetime format in python?,convert a string into datetime using the format '%Y-%m-%d %H:%M:%S.%f',"datetime.datetime.strptime(string_date, '%Y-%m-%d %H:%M:%S.%f')",2177,47,2,41,0
19410585,Add headers in a Flask app with unicode_literals,"add header 'WWWAuthenticate' in a flask app with value 'Basic realm=""test""'","response.headers['WWW-Authenticate'] = 'Basic realm=""test""'",2196,47,4,41,1
29881993,How can I access elements inside a list within a dictionary python?,"join together with "","" elements inside a list indexed with 'category' within a dictionary `trans`",""""""","""""".join(trans['category'])",2534,56,1,41,0
32458541,Django can't find URL pattern,Configure url in django properly,"url('^', include('sms.urls')),",2621,58,4,41,1
