question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
11709079,Parsing HTML,Parsing HTML string `html` using BeautifulSoup,"parsed_html = BeautifulSoup(html)
print(parsed_html.body.find('div', attrs={'class': 'container', }).text)",1599,32,4,29,1
12218112,Sum the second value of each tuple in a list,get the sum of each second value from a list of tuple `structure`,sum(x[1] for x in structure),1631,33,7,29,1
12777222,How can I zip file with a flattened directory structure using Zipfile in Python?,zip file `pdffile` using its basename as directory name,"archive.write(pdffile, os.path.basename(pdffile))",1672,34,9,29,1
12791501,Python initializing a list of lists,Initialize a list of empty lists `x` of size 3,x = [[] for i in range(3)],1673,34,7,29,1
13408919,sorting list of tuples by arbitrary key,sort list `mylist` of tuples by arbitrary key from list `order`,"sorted(mylist, key=lambda x: order.index(x[1]))",1739,35,7,29,1
13627865,Is it possible to define global variables in a function in Python,define global variable `something` with value `bob`,globals()['something'] = 'bob',1761,36,4,29,1
15352457,How can I sum a column of a list?,sum elements at index `column` of each list in list `data`,print(sum(row[column] for row in data)),1916,40,7,29,1
16772071,sort dict by value python,Get a list of pairs of key-value sorted by values in dictionary `data`,"sorted(list(data.items()), key=lambda x: x[1])",2006,42,1,29,0
18524642,Convert list of lists to list of integers,convert list of lists `L` to list of integers,[int(''.join(str(d) for d in x)) for x in L],2140,46,7,29,1
20375561,Joining pandas dataframes by column names,Join pandas data frame `frame_1` and `frame_2` with left join by `county_ID` and right join by `countyid`,"pd.merge(frame_1, frame_2, left_on='county_ID', right_on='countyid')",2257,49,3,29,0
23422542,Slicing a list in Django template,django jinja slice list `mylist` by '3:8',{{(mylist | slice): '3:8'}},2379,52,7,29,1
27318022,Read a File from redirected stdin with python,read a file from redirected stdin and save to variable `result`,result = sys.stdin.read(),2460,54,9,29,1
29422691,How to count the number of occurences of `None` in a list?,print the number of occurences of not `none` in a list `lst` in Python 2,print(len([x for x in lst if x is not None])),2519,55,7,29,1
29454773,How can I tell if a string only contains letter AND spaces,Check if string 'a b' only contains letters and spaces,"""""""a b"""""".replace(' ', '').isalpha()",2520,55,0,29,0
30787901,How to get a value from a Pandas DataFrame and not the index and object type,get the first value from dataframe `df` where column 'Letters' is equal to 'C',"df.loc[df['Letters'] == 'C', 'Letters'].values[0]",2567,57,3,29,0
33724111,Python RegEx using re.sub with multiple patterns,remove colon character surrounded by vowels letters in string `word`,"word = re.sub('([aeiou]):(([aeiou][^aeiou]*){3})$', '\\1\\2', word)",2650,59,8,29,0
38379453,How to read only part of a list of strings in python,get a list of substrings consisting of the first 5 characters of every string in list `buckets`,[s[:5] for s in buckets],2741,61,0,29,0
