question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new
8337004,"How to print +1 in Python, as +1 (with plus sign) instead of 1?",Print +1 using format '{0:+d}',print('{0:+d}'.format(score)),1320,25,5,62,0
8386675,Extracting specific columns in numpy array,extracting column `1` and `9` from array `data`,"data[:, ([1, 9])]",1326,25,6,62,0
9891814,How to use regex with optional characters in python?,match regex pattern '(\\d+(\\.\\d+)?)' with string '3434.35353',"print(re.match('(\\d+(\\.\\d+)?)', '3434.35353').group(1))",1457,28,0,62,0
10541640,Convert date format python,Represent DateTime object '10/05/2012' with format '%d/%m/%Y' into format '%Y-%m-%d',"datetime.datetime.strptime('10/05/2012', '%d/%m/%Y').strftime('%Y-%m-%d')",1498,29,2,62,0
11041411,How to write/read a Pandas DataFrame with MultiIndex from/to an ASCII file?,export a pandas data frame `df` to a file `mydf.tsv` and retain the indices,"df.to_csv('mydf.tsv', sep='\t')",1543,30,3,62,0
13254241,Removing key values pairs from a list of dictionaries,removing key values pairs with key 'mykey1' from a list of dictionaries `mylist`,"[{k: v for k, v in d.items() if k != 'mykey1'} for d in mylist]",1721,35,1,62,0
13793321,Joining Table/DataFrames with common Column in Python,joining data from dataframe `df1` with data from dataframe `df2` based on matching values of column 'Date_Time' in both dataframes,"df1.merge(df2, on='Date_Time')",1776,36,3,62,0
13794532,Python regular expression for Beautiful Soup,Find all `div` tags whose classes has the value `comment-` in a beautiful soup object `soup`,"soup.find_all('div', class_=re.compile('comment-'))",1778,36,4,62,1
14332141,Dumping subprcess output in a file in append mode,Move the cursor of file pointer `fh1` at the end of the file.,fh1.seek(2),1825,38,9,62,1
14766194,testing whether a Numpy array contains a given row,"Check whether a numpy array `a` contains a given row `[1, 2]`","any(np.equal(a, [1, 2]).all(1))",1864,39,6,62,0
16196712,wait for shell command to complete,wait for shell command `p` evoked by  subprocess.Popen to complete,p.wait(),1976,41,9,62,1
16868457,python sorting dictionary by length of values,sort a dictionary `d` by length of its values and print as string,"print(' '.join(sorted(d, key=lambda k: len(d[k]), reverse=True)))",2010,42,1,62,0
19156472,Sorting numpy array on multiple columns in Python,"sort array `order_array` based on column 'year', 'month' and 'day'","order_array.sort(order=['year', 'month', 'day'])",2185,47,6,62,0
19365513,How to add an extra row to a pandas dataframe,"Add row `['8/19/2014', 'Jun', 'Fly', '98765']` to dataframe `df`","df.loc[len(df)] = ['8/19/2014', 'Jun', 'Fly', '98765']",2193,47,3,62,0
21800169,Python Pandas: Get index of rows which column matches certain value,Create a list containing the indexes of rows where the value of column 'BoolCol' in dataframe `df` are equal to True,df.iloc[np.flatnonzero(df['BoolCol'])],2322,50,3,62,0
22625616,listing files from a directory using glob python,List all the files that matches the pattern `hello*.txt`,glob.glob('hello*.txt'),2357,51,9,62,1
25355705,count how many of an object type there are in a list Python,count the number of integers in list `a`,"sum(isinstance(x, int) for x in a)",2421,53,7,62,1
31547657,How can I solve system of linear equations in SymPy?,"sympy solve matrix of linear equations `(([1, 1, 1, 1], [1, 1, 2, 3]))` with variables `(x, y, z)`","linsolve(Matrix(([1, 1, 1, 1], [1, 1, 2, 3])), (x, y, z))",2586,57,6,62,0
32743479,pandas read csv with extra commas in column,read pandas data frame csv `comma.csv` with extra commas in column specifying string delimiter `'`,"df = pd.read_csv('comma.csv', quotechar=""'"")",2629,58,3,62,0
33218968,How do you call a python file that requires a command line argument from within another python file?,Run 'test2.py' file with python location 'path/to/python' and arguments 'neededArgumetGoHere' as a subprocess,"call(['path/to/python', 'test2.py', 'neededArgumetGoHere'])",2645,59,9,62,1
38147447,How to remove square bracket from pandas dataframe,set data in column 'value' of dataframe `df` equal to first element of each list,df['value'] = df['value'].str[0],2734,61,3,62,0
39600161,Regular expression matching all but a string,regular expression matching all but 'aa' and 'bb',"re.findall('-(?!aa|bb)([^-]+)', string)",2766,62,0,62,0
42352887,Finding The Biggest Key In A Python Dictionary,get a list of keys of dictionary `things` sorted by the value of nested dictionary key 'weight',"sorted(list(things.keys()), key=lambda x: things[x]['weight'], reverse=True)",2866,64,1,62,0
