question_id,intent,rewritten_intent,snippet,idx,time_batch
34338341,Regex for getting all digits in a string after a character,get all digits in a string `s` after a '[' character,"re.findall('\\d+(?=[^[]+$)', s)",2661,59
34358278,Django filter JSONField list of dicts,Filter a json from a key-value pair as `{'fixed_key_1': 'foo2'}` in Django,Test.objects.filter(actions__contains=[{'fixed_key_1': 'foo2'}]),2662,59
34410358,Splitting a string based on a certain set of words,split string 'happy_hats_for_cats' using string '_for_',"re.split('_for_', 'happy_hats_for_cats')",2663,59
34410358,Splitting a string based on a certain set of words,"Split string 'sad_pandas_and_happy_cats_for_people' based on string 'and', 'or' or 'for'","re.split('_(?:for|or|and)_', 'sad_pandas_and_happy_cats_for_people')",2664,59
34410358,Splitting a string based on a certain set of words,Split a string `l` by multiple words `for` or `or` or `and`,"[re.split('_(?:f?or|and)_', s) for s in l]",2665,59
34437284,Sum of product of combinations in a list,sum of product of combinations in a list `l`,"sum([(i * j) for i, j in list(itertools.combinations(l, 2))])",2666,59
34438901,finding the last occurrence of an item in a list python,assign the index of the last occurence of `x` in list `s` to the variable `last`,last = len(s) - s[::-1].index(x) - 1,2667,59
34468983,How to check if all elements in a tuple or list are in another?,"check if all elements in a tuple `(1, 6)` are in another `(1, 2, 3, 4, 5)`","all(i in (1, 2, 3, 4, 5) for i in (1, 6))",2668,59
34527388,How to click on the text button using selenium python,click on the text button 'section-select-all' using selenium python,browser.find_element_by_class_name('section-select-all').click(),2669,59
34543513,Find maximum with limited length in a list,find maximum with lookahead = 4 in a list `arr`,"[max(abs(x) for x in arr[i:i + 4]) for i in range(0, len(arr), 4)]",2670,59
34587346,Python: Check if a string contains chinese character?,Find all Chinese characters in string `ipath`,"re.findall('[\u4e00-\u9fff]+', ipath)",2671,59
34696853,Convert list of strings to int,convert a list of strings `lst` to list of integers,"[map(int, sublist) for sublist in lst]",2672,59
34696853,Convert list of strings to int,convert strings in list-of-lists `lst` to ints,[[int(x) for x in sublist] for sublist in lst],2673,59
34705205,Sort a nested list by two elements,"sort a nested list by the inverse of element 2, then by element 1","sorted(l, key=lambda x: (-int(x[1]), x[0]))",2674,59
34750084,Regex and Octal Characters,Find octal characters matches from a string `str` using regex,"print(re.findall(""'\\\\[0-7]{1,3}'"", str))",2675,59
34776651,Concatenate rows of pandas DataFrame with same id,group rows of pandas dataframe `df` with same 'id',df.groupby('id').agg(lambda x: x.tolist()),2676,59
34902378,Where do I get a SECRET_KEY for Flask?,Initialize `SECRET_KEY` in flask config with `Your_secret_string `,app.config['SECRET_KEY'] = 'Your_secret_string',2677,59
34945274,How to find all elements in a numpy 2-dimensional array that match a certain list?,"replace all elements in array `A` that are not present in array `[1, 3, 4]` with zeros","np.where(np.in1d(A, [1, 3, 4]).reshape(A.shape), A, 0)",2678,59
34962104,Pandas: How can I use the apply() function for a single column?,Pandas: How can I use the apply() function for a single column?,df['a'] = df['a'].apply(lambda x: x + 1),2679,59
