question_id,intent,rewritten_intent,snippet,idx,time_batch
31547657,How can I solve system of linear equations in SymPy?,"sympy solve matrix of linear equations `(([1, 1, 1, 1], [1, 1, 2, 3]))` with variables `(x, y, z)`","linsolve(Matrix(([1, 1, 1, 1], [1, 1, 2, 3])), (x, y, z))",2586,57
31617845,"How to select rows in a DataFrame between two values, in Python Pandas?",select rows in a dataframe `df` column 'closing_price' between two values 99 and 101,df = df[(df['closing_price'] >= 99) & (df['closing_price'] <= 101)],2587,57
31650399,find all digits between a character in python,find all digits between two characters `\xab` and `\xbb`in a string `text`,"print(re.findall('\\d+', '\n'.join(re.findall('\xab([\\s\\S]*?)\xbb', text))))",2588,57
31676133,Python: transform a list of lists of tuples,Convert each list in list `main_list` into a tuple,"map(list, zip(*main_list))",2589,57
31743603,Create a list of integers with duplicate values in Python,create a list of integers from 1 to 5 with each value duplicated,[(i // 2) for i in range(10)],2590,57
31743603,Create a list of integers with duplicate values in Python,"create a list of integers with duplicate values `[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]`","[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]",2591,57
31743603,Create a list of integers with duplicate values in Python,make a list of integers from 0 to `5` where each second element is a duplicate of the previous element,"print([u for v in [[i, i] for i in range(5)] for u in v])",2592,57
31767173,How do I vectorize this loop in numpy?,find the index of the maximum value in the array `arr` where the boolean condition in array `cond` is true,"np.ma.array(np.tile(arr, 2).reshape(2, 3), mask=~cond).argmax(axis=1)",2593,57
31771758,"Concatenating Unicode with string: print '£' + '1' works, but print '£' + u'1' throws UnicodeDecodeError",add unicode string '1' to UTF-8 decoded string '\xc2\xa3',print('\xc2\xa3'.decode('utf8') + '1'),2594,57
31793195,Most efficient way to get the integer index of a key in pandas,Get the integer location of a key `bob` in a pandas data frame,df.index.get_loc('bob'),2595,57
31818050,round number to nearest integer,round number `x` to nearest integer,int(round(x)),2596,57
31818050,round number to nearest integer,round number 2.0005 up to 3 decimal places,"round(2.0005, 3)",2597,57
31818050,round number to nearest integer,round number `value` up to `significantDigit` decimal places,"round(value, significantDigit)",2598,57
31818050,round number to nearest integer,round number 1.0005 up to 3 decimal places,"round(1.0005, 3)",2599,57
31818050,round number to nearest integer,round number `h` to nearest integer,h = int(round(h)),2600,57
31818050,round number to nearest integer,round number 4.0005 up to 3 decimal places,"round(4.0005, 3)",2601,57
