question_id,intent,rewritten_intent,snippet,idx,time_batch
14442636,How can I check if a checkbox is checked in Selenium Python Webdriver?,check if a checkbox is checked in selenium python webdriver,driver.find_element_by_name('<check_box_name>').is_selected(),1835,38
14465279,Delete all objects in a list,delete all values in a list `mylist`,del mylist[:],1836,38
14507794,Python Pandas - How to flatten a hierarchical index in columns,Collapse hierarchical column index to level 0 in dataframe `df`,df.columns = df.columns.get_level_values(0),1837,38
14524322,How to convert a date string to different format,How to convert a date string '2013-1-25' in format '%Y-%m-%d' to different format '%m/%d/%y',"datetime.datetime.strptime('2013-1-25', '%Y-%m-%d').strftime('%m/%d/%y')",1838,38
14524322,How to convert a date string to different format,convert a date string '2013-1-25' in format '%Y-%m-%d' to different format '%-m/%d/%y',"datetime.datetime.strptime('2013-1-25', '%Y-%m-%d').strftime('%-m/%d/%y')",1839,38
14538885,How to get the index with the key in Python dictionary?,get index of key 'c' in dictionary `x`,list(x.keys()).index('c'),1840,38
14571103,Capturing emoticons using regular expression in python,fetch smilies matching regex pattern '(?::|;|=)(?:-)?(?:\\)|\\(|D|P)' in string `s`,"re.findall('(?::|;|=)(?:-)?(?:\\)|\\(|D|P)', s)",1841,38
14571103,Capturing emoticons using regular expression in python,match the pattern '[:;][)(](?![)(])' to the string `str`,"re.match('[:;][)(](?![)(])', str)",1842,38
14591855,pandas HDFStore - how to reopen?,create dataframe `df` with content of hdf store file '/home/.../data.h5' with key of 'firstSet',"df1 = pd.read_hdf('/home/.../data.h5', 'firstSet')",1843,38
14637696,Length of longest word in a list,length of longest element in list `words`,"len(max(words, key=len))",1844,38
14657241,How do I get a list of all the duplicate items using pandas in python?,get a list of all the duplicate items in dataframe `df` using pandas,"pd.concat(g for _, g in df.groupby('ID') if len(g) > 1)",1845,38
14661051,Convert Python dictionary to JSON array,convert python dictionary `your_data` to json array,"json.dumps(your_data, ensure_ascii=False)",1846,38
14661701,How to drop a list of rows from Pandas dataframe?,"drop rows whose index value in list `[1, 3]` in dataframe `df`","df.drop(df.index[[1, 3]], inplace=True)",1847,38
14673394,python pandas extract unique dates from time series,extract unique dates from time series 'Date' in dataframe `df`,df['Date'].map(lambda t: t.date()).unique(),1848,38
14694482,Converting html to text with Python,convert a beautiful soup html `soup` to text,print(soup.get_text()),1849,38
14695134,How to insert strings with quotes and newlines into sqlite db with Python?,insert data from a string `testfield` to sqlite db `c`,"c.execute(""INSERT INTO test VALUES (?, 'bar')"", (testfield,))",1850,38
14716342,How do I find the string between two special characters?,"find the string in `your_string` between two special characters ""["" and ""]""","re.search('\\[(.*)\\]', your_string).group(1)",1851,38
14734533,How to access pandas groupby dataframe by key,get data of column 'A' and column 'B' in dataframe `df` where column 'A' is equal to 'foo',"df.loc[gb.groups['foo'], ('A', 'B')]",1852,38
14734750,How to get multiple parameters with same name from a URL in Pylons?,get multiple parameters with same name from a url in pylons,request.params.getall('c'),1853,38
14737222,How to split a word into letters in Python,"Split string `Hello` into a string of letters seperated by `,`",""""""","""""".join('Hello')",1854,38
14743454,Counting values in dictionary,Get a list of all keys from dictionary `dictA` where the number of occurrences of value `duck` in that key is more than `1`,"[k for k, v in dictA.items() if v.count('duck') > 1]",1855,38
14745022,"Pandas DataFrame, how do i split a column into two",split column 'AB' in dataframe `df` into two columns by first whitespace ' ',"df['AB'].str.split(' ', 1, expand=True)",1856,38
14745022,"Pandas DataFrame, how do i split a column into two","pandas dataframe, how do i split a column 'AB' into two 'A' and 'B' on delimiter ' '","df['A'], df['B'] = df['AB'].str.split(' ', 1).str",1857,38
14750675,Delete letters from string,delete letters from string '12454v',""""""""""""".join(filter(str.isdigit, '12454v'))",1858,38
14764126,"How to make a python script which can logoff, shutdown, and restart a computer?",abort a computer shutdown using subprocess,"subprocess.call(['shutdown', '/a '])",1859,38
14764126,"How to make a python script which can logoff, shutdown, and restart a computer?",shutdown and restart a computer running windows from script,"subprocess.call(['shutdown', '/r'])",1860,38
