question_id,intent,rewritten_intent,snippet,idx,time_batch
35707224,Functional statement in Python to return the sum of certain lists in a list of lists,sum the length of lists in list `x` that are more than 1 item in length,sum(len(y) for y in x if len(y) > 1),2698,60
35711059,Extract dictionary value from column in data frame,extract dictionary values by key 'Feature3' from data frame `df`,feature3 = [d.get('Feature3') for d in df.dic],2699,60
35797523,"Create new list by taking first item from first list, and last item from second list",create a list by appending components from list `a` and reversed list `b` interchangeably,"[value for pair in zip(a, b[::-1]) for value in pair]",2700,60
35837346,Is there a one line code to find maximal value in a matrix?,find maximal value in matrix `matrix`,max([max(i) for i in matrix]),2701,60
35883459,Creating a list of dictionaries in python,"creating a list of dictionaries [{'A': 1, 'C': 4, 'B': 2, 'D': 4}, {'A': 1, 'C': 4, 'B': 1, 'D': 5}]","[{'A': 1, 'C': 4, 'B': 2, 'D': 4}, {'A': 1, 'C': 4, 'B': 1, 'D': 5}]",2702,60
35883459,Creating a list of dictionaries in python,Creating a list of dictionaries in python,"[{'A': 1, 'C': 4, 'B': 2, 'D': 4}, {'A': 1, 'C': 4, 'B': 1, 'D': 5}]",2703,60
35945473,How to reverse a dictionary in Python?,reverse the keys and values in a dictionary `myDictionary`,{i[1]: i[0] for i in list(myDictionary.items())},2704,60
36003967,Sum of multiple list of lists index wise,sum elements at the same index in list `data`,[[sum(item) for item in zip(*items)] for items in zip(*data)],2705,60
36113747,How to declare an array in python,Initialize a list `a` with `10000` items and each item's value `0`,a = [0] * 10000,2706,60
36190533,python: check if an numpy array contains any element of another array,check if a numpy array `a1` contains any element of another array `a2`,"np.any(np.in1d(a1, a2))",2707,60
36296993,avoiding regex in pandas str.replace,replace string 'in.' with ' in. ' in dataframe `df` column 'a',"df['a'] = df['a'].str.replace('in.', ' in. ')",2708,60
36381230,How to find row of 2d array in 3d numpy array,"find rows of 2d array in 3d numpy array 'arr' if the row has value '[[0, 3], [3, 0]]'","np.argwhere(np.all(arr == [[0, 3], [3, 0]], axis=(1, 2)))",2709,60
36402748,How to sort a Dataframe by the ocurrences in a column in Python (pandas),How to sort a Dataframe by the ocurrences in a column in Python (pandas),"df.groupby('prots').sum().sort('scores', ascending=False)",2710,60
36454494,Calcuate mean for selected rows for selected columns in pandas data frame,"get mean of columns `2, 5, 6, 7, 8` for all rows in dataframe `df`","df.iloc[:, ([2, 5, 6, 7, 8])].mean(axis=1)",2711,60
36518800,Sort a list in python based on another sorted list,sort a list `unsorted_list` based on another sorted list `presorted_list`,"sorted(unsorted_list, key=presorted_list.index)",2712,60
36542169,Extract first and last row of a dataframe in pandas,extract first and last row of a dataframe `df`,"pd.concat([df.head(1), df.tail(1)])",2713,60
36623789,How to convert unicode text to normal text,convert unicode text from list `elems` with index 0 to normal text 'utf-8',elems[0].getText().encode('utf-8'),2714,60
36661837,How to retrieve only arabic texts from a string using regular expression?,retrieve arabic texts from string `my_string`,"print(re.findall('[\\u0600-\\u06FF]+', my_string))",2715,60
36674519,How to get a daterange of the 2nd Fridays of each month?,create a DatetimeIndex containing 13 periods of the second friday of each month starting from date '2016-01-01',"pd.date_range('2016-01-01', freq='WOM-2FRI', periods=13)",2716,60
36875258,copying one file's contents to another in python,copy the content of file 'file.txt' to file 'file2.txt',"shutil.copy('file.txt', 'file2.txt')",2717,60
36957908,Removing white space from txt with python,substitute two or more whitespace characters with character '|' in string `line`,"re.sub('\\s{2,}', '|', line.strip())",2718,60
