question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
9497290,How would I sum a multi-dimensional array in the most succinct python?,"sum all elements of two-dimensions list `[[1, 2, 3, 4], [2, 4, 5, 6]]]`","sum([sum(x) for x in [[1, 2, 3, 4], [2, 4, 5, 6]]])",1417,27,6,49,0,60,0,63,0
10406130,Check if something is not in a list,"Check if 3 is not in a list [2, 3, 4]","(3 not in [2, 3, 4])",1485,29,7,33,1,63,0,63,0
10487278,Python - How to declare and add items to an array?,add an item with key 'third_key' and value 1 to an dictionary `my_dict`,my_dict.update({'third_key': 1}),1495,29,1,50,0,31,0,63,0
10618586,hex string to character in python,Convert a hex string `437c2123 ` according to ascii value.,"""""""437c2123"""""".decode('hex')",1510,30,5,47,0,39,0,63,0
13209288,Python split string based on regex,Split string `input` at every space followed by an upper-case letter,"re.split('[ ](?=[A-Z])', input)",1712,35,8,0,0,3,0,63,0
13237941,sorting list of nested dictionaries in python,sort list of nested dictionaries `yourdata` in reverse based on values associated with each dictionary's key 'subkey',"sorted(yourdata, key=lambda d: d.get('key', {}).get('subkey'), reverse=True)",1715,35,1,1,0,6,0,63,0
14442636,How can I check if a checkbox is checked in Selenium Python Webdriver?,check if a checkbox is checked in selenium python webdriver,driver.find_element_by_name('<check_box_name>').is_selected(),1835,38,4,47,1,47,1,63,0
14734533,How to access pandas groupby dataframe by key,get data of column 'A' and column 'B' in dataframe `df` where column 'A' is equal to 'foo',"df.loc[gb.groups['foo'], ('A', 'B')]",1852,38,3,20,0,58,0,63,0
14743454,Counting values in dictionary,Get a list of all keys from dictionary `dictA` where the number of occurrences of value `duck` in that key is more than `1`,"[k for k, v in dictA.items() if v.count('duck') > 1]",1855,38,1,35,0,18,0,63,0
15282189,Setting matplotlib colorbar range,Set colorbar range from `0` to `15` for pyplot object `quadmesh` in matplotlib,"quadmesh.set_clim(vmin=0, vmax=15)",1906,40,4,37,1,26,1,63,0
17057544,Python - Extract folder path from file path,extract folder path from file path,os.path.dirname(os.path.abspath(existGDBPath)),2022,43,9,61,1,5,0,63,0
18176933,Create an empty data frame with index from another data frame,create an empty data frame `df2` with index from another data frame `df1`,df2 = pd.DataFrame(index=df1.index),2112,45,3,11,0,63,0,63,0
18663026,How do I pythonically set a value in a dictionary if it is None?,Set value for key `a` in dict `count` to `0` if key `a` does not exist or if value is `none`,"count.setdefault('a', 0)",2149,46,1,11,0,55,0,63,0
18663644,How to account for accent characters for regex in Python?,"match a sharp, followed by letters (including accent characters) in string `str1` using a regex","hashtags = re.findall('#(\\w+)', str1, re.UNICODE)",2150,46,0,11,0,55,0,63,0
18711384,how to split a unicode string into list,split a `utf-8` encoded string `stru` into a list of characters,list(stru.decode('utf-8')),2156,46,8,0,0,39,0,63,0
20490274,How to reset index in a pandas data frame?,reset index to default in dataframe `df`,df = df.reset_index(drop=True),2266,49,3,16,0,64,0,63,0
20735384,Regex Python adding characters after a certain word,add character '@' after word 'get' in string `text`,"text = re.sub('(\\bget\\b)', '\\1@', text)",2278,49,8,0,0,61,0,63,0
22229255,Confusing with the usage of regex in Python,match zero-or-more instances of lower case alphabet characters in a string `f233op `,"re.findall('([a-z]*)', 'f233op')",2346,51,0,0,0,58,0,63,0
24958010,get key by value in dictionary with same value in python?,get keys with same value in dictionary `d`,print([key for key in d if d[key] == 1]),2414,53,1,56,0,5,0,63,0
25040875,Get a list of values from a list of dictionaries in python,get a list of values for key 'key' from a list of dictionaries `l`,[d['key'] for d in l],2417,53,1,3,0,58,0,63,0
25148611,How do I extract all the values of a specific key from a list of dictionaries?,extract all the values of a specific key named 'values' from a list of dictionaries,results = [item['value'] for item in test_data],2418,53,1,45,0,21,0,63,0
32675861,Copy all values in a column to a new column in a pandas dataframe,copy all values in a column 'B' to a new column 'D' in a pandas data frame 'df',df['D'] = df['B'],2627,58,3,44,0,34,0,63,0
37619348,Summing 2nd list items in a list of lists of lists,summing the second item in a list of lists of lists,[sum([x[1] for x in i]) for i in data],2727,61,7,38,1,3,0,63,0
39532974,Remove final characters from string recursively - What's the best way to do this?,remove letters from string `example_line` if the letter exist in list `bad_chars`,""""""""""""".join(dropwhile(lambda x: x in bad_chars, example_line[::-1]))[::-1]",2764,62,8,0,0,43,0,63,0
42747987,In pandas Dataframe with multiindex how can I filter by order?,select the first row grouped per level 0 of dataframe `df`,"df.groupby(level=0, as_index=False).nth(0)",2877,65,3,12,0,23,0,63,0
