question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
9427163,Remove duplicate dict in list in Python,remove duplicate dict in list `l`,[dict(t) for t in set([tuple(d.items()) for d in l])],1413,27,1,8,0,56,0,47,0
9618050,Python regular expression with codons,match regex pattern 'TAA(?:[ATGC]{3})+?TAA' on string `seq`,"re.findall('TAA(?:[ATGC]{3})+?TAA', seq)",1433,28,0,10,0,3,0,47,0
9652832,How to I load a tsv file into a Pandas DataFrame?,load a tsv file `c:/~/trainSetRel3.txt` into a pandas data frame,"DataFrame.from_csv('c:/~/trainSetRel3.txt', sep='\t')",1439,28,3,53,0,22,0,47,0
10487278,Python - How to declare and add items to an array?,Insert item `12` to a list `my_list`,my_list.append(12),1494,29,7,22,1,62,0,47,0
11303225,How to remove multiple indexes from a list at the same time?,remove multiple values from a list `my_list` at the same time with index starting at `2` and ending just before `6`.,del my_list[2:6],1560,31,7,18,1,32,0,47,0
11303238,Finding recurring patterns in a string,find recurring patterns in a string '42344343434',"re.findall('^(.+?)((.+)\\3+)$', '42344343434')[0][:-1]",1561,31,0,12,0,5,0,47,0
13794532,Python regular expression for Beautiful Soup,Find all `div` tags whose classes has the value `comment-` in a beautiful soup object `soup`,"soup.find_all('div', class_=re.compile('comment-'))",1778,36,4,62,1,28,1,47,0
14406214,Moving x-axis to the top of a plot in matplotlib,move an x-axis label to the top of a plot `ax` in matplotlib,ax.xaxis.set_label_position('top'),1828,38,4,18,1,12,1,47,0
14986218,From a list of lists to a dictionary,Convert a list of lists `lol` to a dictionary with key as second value of a list and value as list itself,{x[1]: x for x in lol},1882,39,1,5,0,42,0,47,0
17960441,"in Numpy, how to zip two 2-D arrays?",zip two 2-d arrays `a` and `b`,"np.array(zip(a.ravel(), b.ravel()), dtype='i4,i4').reshape(a.shape)",2095,45,6,10,0,30,0,47,0
18292500,Python logging typeerror,Log message 'test' on the root logger.,logging.info('test'),2119,45,4,15,1,26,1,47,0
20025882,Append string to the start of each value in a said column of a pandas dataframe (elegantly),append string 'str' at the beginning of each value in column 'col' of dataframe `df`,df['col'] = 'str' + df['col'].astype(str),2237,48,3,58,0,53,0,47,0
27744882,Finding consecutive consonants in a word,find consecutive consonants in a word `CONCENTRATION` using regex,"re.findall('[bcdfghjklmnpqrstvwxyz]+', 'CONCERTATION', re.IGNORECASE)",2470,54,0,28,0,14,0,47,0
30241279,Flask - How to make an app externally visible through a router?,run app `app` on host '192.168.0.58' and port 9000 in Flask,"app.run(host='192.168.0.58', port=9000, debug=False)",2546,56,4,40,1,11,1,47,0
30843103,How to get the index of an integer from a list if the list contains a boolean?,get the index of an integer `1` from a list `lst` if the list also contains boolean items,"next(i for i, x in enumerate(lst) if not isinstance(x, bool) and x == 1)",2568,57,7,22,1,24,0,47,0
31818050,round number to nearest integer,round number `h` to nearest integer,h = int(round(h)),2600,57,5,13,0,1,0,47,0
39353758,pandas pivot table of sales,pivot dataframe `df` so that values for `upc` become column headings and values for `saleid` become the index,"df.pivot_table(index='saleid', columns='upc', aggfunc='size', fill_value=0)",2759,62,3,44,0,1,0,47,0
39414085,How to convert the following string in python?,lower-case the string obtained by replacing the occurrences of regex pattern '(?<=[a-z])([A-Z])' in string `s` with eplacement '-\\1',"re.sub('(?<=[a-z])([A-Z])', '-\\1', s).lower()",2763,62,0,64,0,35,0,47,0
