question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
16127862,"in Python, how to convert list of float numbers to string with certain format?",convert list `lst` of tuples of floats to list `str_list` of tuples of strings of floats in scientific notation with eight decimal point precision,str_list = [tuple('{0:.8e}'.format(flt) for flt in sublist) for sublist in lst],1969,41,5,54,0,7,0,61,0
16566069,Url decode UTF-8 in Python,decode a urllib escaped url string `url` with `utf8`,url = urllib.parse.unquote(url).decode('utf8'),1993,42,8,0,0,1,0,61,0
17331290,How to check for palindrome using Python logic,check if string `str` is palindrome,str(n) == str(n)[::-1],2052,43,0,21,0,64,0,61,0
17426386,How to transform a tuple to a string of values without comma and parentheses,"Concat each values in a tuple `(34.2424, -64.2344, 76.3534, 45.2344)` to get a string",""""""""""""".join(str(i) for i in (34.2424, -64.2344, 76.3534, 45.2344))",2056,44,5,18,0,64,0,61,0
17952279,Logarithmic y-axis bins in python,plot a data logarithmically in y axis,"plt.yscale('log', nonposy='clip')",2093,44,4,57,1,25,1,61,0
18723580,"python: rstrip one exact string, respecting order",strip the string `.txt` from anywhere in the string `Boat.txt.txt`,"""""""Boat.txt.txt"""""".replace('.txt', '')",2158,46,8,0,0,30,0,61,0
20668060,PyQt QPushButton Background color,change the background colour of the button `pushbutton` to red,self.pushButton.setStyleSheet('background-color: red'),2274,49,4,52,1,25,1,61,0
22187233,How to delete all instances of a character in a string in python?,delete all instances of a character 'i' in a string 'it is icy',"re.sub('i', '', 'it is icy')",2343,51,8,0,0,2,0,61,0
23359886,selecting rows in numpy ndarray based on the value of two columns,"selecting rows in Numpy ndarray 'a', where the value in the first column is 0 and value in the second column is 1","a[np.where((a[:, (0)] == 0) * (a[:, (1)] == 1))]",2378,52,6,18,0,57,0,61,0
25474338,regex for repeating words in a string in Python,regex for repeating words in a string `s`,"re.sub('(?<!\\S)((\\S+)(?:\\s+\\2))(?:\\s+\\2)+(?!\\S)', '\\1', s)",2424,53,0,60,0,34,0,61,0
29881993,How can I access elements inside a list within a dictionary python?,"join together with "","" elements inside a list indexed with 'category' within a dictionary `trans`",""""""","""""".join(trans['category'])",2534,56,1,41,0,56,0,61,0
31258561,get current directory - Python,Get the current directory of a script,os.path.basename(os.path.dirname(os.path.realpath(__file__))),2577,57,9,56,1,3,0,61,0
32792602,Find string with regular expression in python,search for occurrences of regex pattern `pattern` in string `url`,print(pattern.search(url).group(1)),2631,58,0,6,0,50,0,61,0
35005907,re.split with spaces in python,split string `s` based on white spaces,"re.findall('\\s+|\\S+', s)",2680,60,8,0,0,13,0,61,0
