question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
4690094,Sorting dictionary keys based on their values,sort keys of dictionary 'd' based on their values,"sorted(d, key=lambda k: d[k][1])",971,16,1,24,0,17,0,35,0
5844672,Delete an element from a dictionary,Delete an element 0 from a dictionary `a`,{i: a[i] for i in a if (i != 0)},1098,19,1,48,0,55,0,35,0
6375343,Reading unicode elements into numpy array,load data containing `utf-8` from file `new.txt` into numpy array `arr`,"arr = numpy.fromiter(codecs.open('new.txt', encoding='utf-8'), dtype='<U2')",1138,20,6,6,0,23,0,35,0
9210525,convert hex to decimal,convert hex string 'deadbeef' to decimal,"int('deadbeef', 16)",1398,27,5,34,0,21,0,35,0
9376384,Sort a list of tuples depending on two elements,"sort a list of tuples 'unsorted' based on two elements, second and third","sorted(unsorted, key=lambda element: (element[1], element[2]))",1410,27,7,54,1,61,0,35,0
9470142,Remove string between 2 characters from text string,remove all square brackets from string 'abcd[e]yth[ac]ytwec',"re.sub('\\[.*?\\]', '', 'abcd[e]yth[ac]ytwec')",1415,27,8,0,0,56,0,35,0
9573244,Most elegant way to check if the string is empty,check if string `some_string` is empty,"if (not some_string):
    pass",1429,27,0,56,0,40,0,35,0
10037742,Replace part of a string in Python?,replace string ' and ' in string `stuff` with character '/',"stuff.replace(' and ', '/')",1464,28,8,0,0,60,0,35,0
10487278,Python - How to declare and add items to an array?,declare an array,my_list = [],1496,29,6,5,0,17,0,35,0
10569438,How to print Unicode character in Python?,print unicode characters in a string `\u0420\u043e\u0441\u0441\u0438\u044f`,print('\u0420\u043e\u0441\u0441\u0438\u044f'),1506,29,8,0,0,29,0,35,0
11403474,Python Regex - Remove special characters but preserve apostraphes,"remove all non -word, -whitespace, or -apostrophe characters from string `doesn't this mean it -technically- works?`","re.sub(""[^\\w' ]"", '', ""doesn't this mean it -technically- works?"")",1576,31,8,0,0,59,0,35,0
13142347,How to remove leading and trailing zeros in a string? Python,remove leading and trailing zeros in the string 'your_Strip',your_string.strip('0'),1704,34,8,0,0,31,0,35,0
13368659,loop through an IP address range,"loop through the IP address range ""192.168.x.x""","generator = iter_iprange('192.168.1.1', '192.168.255.255', step=1)",1733,35,4,57,1,25,1,35,0
15269161,"in Python, How to join a list of tuples into one list?",convert list `a` from being consecutive sequences of tuples into a single sequence of elements,list(itertools.chain(*a)),1904,40,7,16,1,34,0,35,0
17734779,how do I sort a python list of dictionaries given a list of ids with the desired order?,sort list `users` using values associated with key 'id' according to elements in list `order`,users.sort(key=lambda x: order.index(x['id'])),2081,44,7,42,1,23,0,35,0
17926273,How to count distinct values in a column of a pandas group by object?,How to count distinct values in a column of a pandas group by object?,"df.groupby(['col1', 'col2'])['col3'].nunique().reset_index()",2092,44,3,7,0,2,0,35,0
18470323,How to select only specific columns from a DataFrame with MultiIndex columns?,select only specific columns 'a' and 'c' from a dataframe 'data' with multiindex columns,"data.loc[:, ([('one', 'a'), ('one', 'c'), ('two', 'a'), ('two', 'c')])]",2133,45,3,64,0,19,0,35,0
18609153,Format() in Python Regex,"format parameters 'b' and 'a' into plcaeholders in string ""{0}\\w{{2}}b{1}\\w{{2}}quarter""","""""""{0}\\w{{2}}b{1}\\w{{2}}quarter"""""".format('b', 'a')",2144,46,8,0,0,29,0,35,0
19069701,Python requests library how to pass Authorization header with single token,request URI '<MY_URI>' and pass authorization token 'TOK:<MY_TOKEN>' to the header,"r = requests.get('<MY_URI>', headers={'Authorization': 'TOK:<MY_TOKEN>'})",2178,47,4,28,1,25,1,35,0
22904654,How to save Xlsxwriter file in certain path?,save xlsxwriter file in 'app/smth1/smth2/Expenses01.xlsx' path and assign to variable `workbook`,workbook = xlsxwriter.Workbook('app/smth1/smth2/Expenses01.xlsx'),2368,52,9,31,1,61,0,35,0
26640145,Python Pandas: How to get the row names from index of a dataframe?,get a list of the row names from index of a pandas data frame,list(df.index),2446,54,3,35,0,42,0,35,0
27975069,How to filter rows containing a string pattern from a Pandas dataframe,filter rows containing key word `ball` in column `ids`,df[df['ids'].str.contains('ball')],2481,54,0,12,0,8,0,35,0
28773683,Combine two Pandas dataframes with the same index,Combine two Pandas dataframes with the same index,"pandas.concat([df1, df2], axis=1)",2501,55,3,59,0,60,0,35,0
30406725,Python pandas - grouping by and summarizing on a field,convert dataframe `df` into a pivot table using column 'order' as index and values of column 'sample' as columns,"df.pivot(index='order', columns='sample')",2551,56,3,44,0,6,0,35,0
33218968,How do you call a python file that requires a command line argument from within another python file?,Run 'test2.py' file with python location 'path/to/python' and arguments 'neededArgumetGoHere' as a subprocess,"call(['path/to/python', 'test2.py', 'neededArgumetGoHere'])",2645,59,9,62,1,33,0,35,0
36542169,Extract first and last row of a dataframe in pandas,extract first and last row of a dataframe `df`,"pd.concat([df.head(1), df.tail(1)])",2713,60,3,60,0,53,0,35,0
37619348,Summing 2nd list items in a list of lists of lists,Get a list of lists with summing the values of the second element from each list of lists `data`,[[sum([x[1] for x in i])] for i in data],2726,61,7,33,1,64,0,35,0
40582103,using regular expression to split string in python,use regex pattern '((.+?)\\2+)' to split string '44442(2)2(2)44',[m[0] for m in re.compile('((.+?)\\2+)').findall('44442(2)2(2)44')],2807,63,8,0,0,44,0,35,0
