question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
12527959,Passing the '+' character in a POST request in Python,replace percent-encoded code in request `f` to their single-character equivalent,"f = urllib.request.urlopen(url, urllib.parse.unquote(urllib.parse.urlencode(params)))",1654,33,8,0,0,5,0,39,0
13438574,Sorting JSON data by keys value,sort list `results` by keys value 'year',"sorted(results, key=itemgetter('year'))",1745,36,1,8,0,1,0,39,0
13636592,How to sort a Pandas DataFrame according to multiple criteria?,sort a pandas data frame by column `Peak` in ascending and `Weeks` in descending order,"df.sort(['Peak', 'Weeks'], ascending=[True, False], inplace=True)",1765,36,3,5,0,22,0,39,0
13902805,List of all unique characters in a string?,List of all unique characters in a string?,""""""""""""".join(set('aaabcabccd'))",1788,37,0,57,0,9,0,39,0
14182339,Matching multiple regex patterns with the alternation operator?,"get whatever is between parentheses as a single match, and any char outside as an individual match in string '(zyx)bc'","re.findall('\\(.+?\\)|\\w', '(zyx)bc')",1812,37,0,42,0,21,0,39,0
15313250,Python BeautifulSoup Extract specific URLs,find all anchor tags in html `soup` whose url begins with `http://www.iwashere.com`,"soup.find_all('a', href=re.compile('http://www\\.iwashere\\.com/'))",1912,40,4,61,1,26,1,39,0
15769246,Pythonic way to print list items,print list of items `myList`,print('\n'.join(str(p) for p in myList)),1943,41,7,24,1,19,0,39,0
19328874,Python - read text file with weird utf-16 format,print line `line` from text file with 'utf-16-le' format,print(line.decode('utf-16-le').split()),2189,47,8,10,0,29,0,39,0
19794051,Regex for removing data in parenthesis,Remove all data inside parenthesis in string `item`,"item = re.sub(' \\(\\w+\\)', '', item)",2224,48,8,0,0,5,0,39,0
21414159,login to a site using python and opening the login site in the browser,open the login site 'http://somesite.com/adminpanel/index.php' in the browser,webbrowser.open('http://somesite.com/adminpanel/index.php'),2308,50,4,17,1,48,1,39,0
22904654,How to save Xlsxwriter file in certain path?,save xlsxwriter file to 'C:/Users/Steven/Documents/demo.xlsx' path,workbook = xlsxwriter.Workbook('C:/Users/Steven/Documents/demo.xlsx'),2367,51,9,63,1,2,0,39,0
23531030,MultiValueDictKeyError in Django,"Get value for  ""username"" parameter in GET request  in Django","request.GET.get('username', '')",2380,52,4,58,1,45,1,39,0
31547657,How can I solve system of linear equations in SymPy?,"sympy solve matrix of linear equations `(([1, 1, 1, 1], [1, 1, 2, 3]))` with variables `(x, y, z)`","linsolve(Matrix(([1, 1, 1, 1], [1, 1, 2, 3])), (x, y, z))",2586,57,6,62,0,58,0,39,0
32792874,"Searching if the values on a list is in the dictionary whose format is key-string, value-list(strings)",get geys of dictionary `my_dict` that contain any values from list `lst`,"[key for key, value in list(my_dict.items()) if set(value).intersection(lst)]",2633,58,1,19,0,38,0,39,0
35044115,Replacing characters in a regex,replace dot characters  '.' associated with ascii letters in list `s` with space ' ',"[re.sub('(?<!\\d)\\.(?!\\d)', ' ', i) for i in s]",2684,60,8,0,0,6,0,39,0
35837346,Is there a one line code to find maximal value in a matrix?,find maximal value in matrix `matrix`,max([max(i) for i in matrix]),2701,60,6,54,0,23,0,39,0
36623789,How to convert unicode text to normal text,convert unicode text from list `elems` with index 0 to normal text 'utf-8',elems[0].getText().encode('utf-8'),2714,60,8,0,0,22,0,39,0
41861705,Merging two pandas dataframes,"Create new DataFrame object by merging columns ""key"" of  dataframes `split_df` and `csv_df` and rename the columns from dataframes `split_df` and `csv_df` with suffix `_left` and `_right` respectively","pd.merge(split_df, csv_df, on=['key'], suffixes=('_left', '_right'))",2850,64,3,7,0,50,0,39,0
