question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
8905864,URL encoding in python,Replace special characters in utf-8 encoded string `s` using the %xx escape,urllib.parse.quote(s.encode('utf-8')),1369,26,8,0,0,42,0,3,0
11361985,Output data from all columns in a dataframe in pandas,output data of the first 7 columns of Pandas dataframe,"pandas.set_option('display.max_columns', 7)",1571,31,3,41,0,54,0,3,0
11416772,Find all words in a string that start with the $ sign in Python,find all words in a string `mystring` that start with the `$` sign,[word for word in mystring.split() if word.startswith('$')],1579,31,0,6,0,43,0,3,0
13114512,Calculating difference between two rows in Python / Pandas,calculat the difference between each row and the row previous to it in dataframe `data`,data.set_index('Date').diff(),1702,34,3,32,0,2,0,3,0
13254241,Removing key values pairs from a list of dictionaries,removing key values pairs with key 'mykey1' from a list of dictionaries `mylist`,"[{k: v for k, v in d.items() if k != 'mykey1'} for d in mylist]",1721,35,1,62,0,55,0,3,0
13954840,How do I convert LF to CRLF?,open the file 'words.txt' in 'rU' mode,"f = open('words.txt', 'rU')",1795,37,9,60,1,34,0,3,0
14026704,How do I get the url parameter in a Flask view,How do I get the url parameter in a Flask view,request.args['myParam'],1797,37,4,26,1,47,1,3,0
14858916,True for all characters of a string,check characters of string `string` are true predication of function `predicate`,all(predicate(x) for x in string),1868,39,0,51,0,44,0,3,0
16739319,Selenium Webdriver - NoSuchElementExceptions,selenium webdriver switch to frame 'frameName',driver.switch_to_frame('frameName'),2001,42,4,54,1,12,1,3,0
16883447,"How to read a ""C source, ISO-8859 text""",read file 'myfile' using encoding 'iso-8859-1',"codecs.open('myfile', 'r', 'iso-8859-1').read()",2012,42,9,17,1,17,0,3,0
17558552,How do I add custom field to Python log format string?,Log info message 'Log message' with attributes `{'app_name': 'myapp'}`,"logging.info('Log message', extra={'app_name': 'myapp'})",2067,44,4,35,1,10,1,3,0
17815945,Convert generator object to a dictionary,convert generator object to a dictionary,"dict((i, i * 2) for i in range(10))",2085,44,1,61,0,51,0,3,0
17815945,Convert generator object to a dictionary,convert generator object to a dictionary,{i: (i * 2) for i in range(10)},2086,44,1,4,0,30,0,3,0
21022865,Pandas: Elementwise multiplication of two dataframes,create a dataframe containing the multiplication of element-wise in dataframe `df` and dataframe `df2` using index name and column labels of dataframe `df`,"pd.DataFrame(df.values * df2.values, columns=df.columns, index=df.index)",2294,50,3,40,0,37,0,3,0
22229255,Confusing with the usage of regex in Python,match zero-or-more instances of lower case alphabet characters in a string `f233op `,"re.findall('([a-z])*', 'f233op')",2345,51,0,54,0,35,0,3,0
22882922,Splitting a string with repeated characters into a list using regex,split a string `s` with into all strings of repeated characters,"[m.group(0) for m in re.finditer('(\\d)\\1*', s)]",2366,51,8,0,0,16,0,3,0
24958010,get key by value in dictionary with same value in python?,get keys with same value in dictionary `d`,"print([key for key, value in d.items() if value == 1])",2413,53,1,23,0,39,0,3,0
27218543,How can I select 'last business day of the month' in Pandas?,select the last business day of the month for each month in 2014 in pandas,"pd.date_range('1/1/2014', periods=12, freq='BM')",2459,54,3,10,0,55,0,3,0
29815129,Pandas DataFrame to List of Dictionaries,Create list of dictionaries from pandas dataframe `df`,df.to_dict('records'),2530,56,3,1,0,5,0,3,0
29836836,How do I filter a pandas DataFrame based on value counts?,filter dataframe `df` by values in column `A` that appear more than once,df.groupby('A').filter(lambda x: len(x) > 1),2532,56,3,60,0,50,0,3,0
37080612,pandas DataFrame filter regex,get rows of dataframe `df` that match regex '(Hel|Just)',df.loc[df[0].str.contains('(Hel|Just)')],2721,61,3,43,0,63,0,3,0
41807864,Regex matching 5-digit substrings not enclosed with digits,regex matching 5-digit substrings not enclosed with digits in `s`,"re.findall('(?<!\\d)\\d{5}(?!\\d)', s)",2845,64,0,49,0,49,0,3,0
41923906,Align numpy array according to another array,align values in array `b` to the order of corresponding values in array `a`,"a[np.in1d(a, b)]",2854,64,6,9,0,20,0,3,0
