question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
13295735,How can I replace all the NaN values with Zero's in a column of a pandas dataframe,replace all the nan values with 0 in a pandas dataframe `df`,df.fillna(0),1727,35,3,3,0,38,0,28,0
13627865,Is it possible to define global variables in a function in Python,define global variable `something` with value `bob`,globals()['something'] = 'bob',1761,36,4,29,1,26,1,28,0
14247586,Python Pandas How to select rows with one or more nulls from a DataFrame without listing columns explicitly?,get data of columns with Null values in dataframe `df`,df[pd.isnull(df).any(axis=1)],1816,37,3,1,0,38,0,28,0
15548506,Node labels using networkx,Draw node labels `labels` on networkx graph `G ` at position `pos`,"networkx.draw_networkx_labels(G, pos, labels)",1934,40,4,54,1,12,1,28,0
16389188,How to center a window with PyGObject,pygobject center window `window`,window.set_position(Gtk.WindowPosition.CENTER),1988,42,4,31,1,25,1,28,0
17149561,How to find a value in a list of python dictionaries?,"Check if the value of the key ""name"" is ""Test"" in a list of dictionaries `label`",any(d['name'] == 'Test' for d in label),2041,43,1,48,0,6,0,28,0
17960441,"in Numpy, how to zip two 2-D arrays?",join each element in array `a` with element at the same index in array `b` as a tuple,"np.array([zip(x, y) for x, y in zip(a, b)])",2094,44,6,33,0,8,0,28,0
18524642,Convert list of lists to list of integers,convert a list of lists `L` to list of integers,L = [int(''.join([str(y) for y in x])) for x in L],2141,46,7,25,1,54,0,28,0
19601086,Click a href button with selenium and python?,click a href button with text 'Send InMail' with selenium,driver.find_element_by_link_text('Send InMail').click(),2208,47,4,24,1,27,1,28,0
19939084,how to plot arbitrary markers on a pandas data series?,plot point marker '.' on series `ts`,ts.plot(marker='.'),2232,48,4,63,1,11,1,28,0
19954469,How to get the resolution of a monitor in Pygame?,Set the resolution of a monitor as `FULLSCREEN` in pygame,"pygame.display.set_mode((0, 0), pygame.FULLSCREEN)",2234,48,4,53,1,28,1,28,0
20084487,Use index in pandas to plot data,plot data of column 'index' versus column 'A' of dataframe `monthly_mean` after resetting its index,"monthly_mean.reset_index().plot(x='index', y='A')",2244,48,3,12,0,7,0,28,0
21800169,Python Pandas: Get index of rows which column matches certain value,get index of rows in dataframe `df` which column 'BoolCol' matches value True,df[df['BoolCol']].index.tolist(),2320,50,3,35,0,1,0,28,0
22712292,How to use `numpy.savez` in a loop for save more than one array?,"Save array at index 0, index 1 and index 8 of array `np` to tmp file `tmp`","np.savez(tmp, *[getarray[0], getarray[1], getarray[8]])",2360,51,6,36,0,43,0,28,0
28767642,How to compare two lists in python,Compare if each value in list `a` is less than respective index value in list `b`,"all(i < j for i, j in zip(a, b))",2499,55,7,52,1,50,0,28,0
38147447,How to remove square bracket from pandas dataframe,set data in column 'value' of dataframe `df` equal to first element of each list,df['value'] = df['value'].str[0],2734,61,3,62,0,34,0,28,0
38331568,Return the column name(s) for a specific value in a pandas dataframe,return the column for value 38.15 in dataframe `df`,"df.ix[:, (df.loc[0] == 38.15)].columns",2740,61,3,14,0,3,0,28,0
38708621,How to calculate percentage of sparsity for a numpy array/matrix?,calculate ratio of sparsity in a numpy array `a`,np.isnan(a).sum() / np.prod(a.shape),2748,61,6,7,0,5,0,28,0
41923858,Mapping a string into a list of pairs,create a list containing each two adjacent letters in string `word` as its elements,"[(x + y) for x, y in zip(word, word[1:])]",2852,64,7,20,1,0,0,28,0
