question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
6159313,Can Python test the membership of multiple values in a list?,"Check if all the values in a list `['a', 'b']` are present in another list `['b', 'a', 'foo', 'bar']`","all(x in ['b', 'a', 'foo', 'bar'] for x in ['a', 'b'])",1124,20,7,34,1,31,0,51,0
6250046,How can I remove the fragment identifier from a URL?,remove the fragment identifier `#something` from a url `http://www.address.com/something#something`,urlparse.urldefrag('http://www.address.com/something#something'),1129,20,4,30,1,12,1,51,0
6740311,Combining NumPy arrays,join Numpy array `b` with Numpy array 'a' along axis 0,"b = np.concatenate((a, a), axis=0)",1175,21,6,1,0,36,0,51,0
8247792,Python - How to cut a string in Python?,get all characters in string 'foobar' up to the fourth index,"""""""foobar""""""[:4]",1307,24,0,22,0,23,0,51,0
8249836,how to get all possible combination of items from 2-dimensional list in python?,get all possible combination of items from 2-dimensional list `a`,list(itertools.product(*a)),1309,24,7,46,1,53,0,51,0
10194713,Sorting a defaultdict by value in python,sorting a defaultdict `d` by value,"sorted(list(d.items()), key=lambda k_v: k_v[1])",1473,29,1,46,0,61,0,51,0
12666897,Removing an item from list matching a substring - Python,Remove all strings from a list a strings `sents` where the values starts with `@$\t` or `#`,[x for x in sents if not x.startswith('@$\t') and not x.startswith('#')],1663,33,8,0,0,15,0,51,0
13291539,convert double to float in Python,convert double 0.00582811585976 to float,"struct.unpack('f', struct.pack('f', 0.00582811585976))",1726,35,5,30,0,18,0,51,0
15392730,"In Python, is it possible to escape newline characters when printing a string?",Print new line character as `\n` in a string `foo\nbar`,print('foo\nbar'.encode('string_escape')),1919,40,8,0,0,61,0,51,0
18116235,Removing letters from a list of both numbers and letters,Get only digits from a string `strs`,""""""""""""".join([c for c in strs if c.isdigit()])",2105,45,0,5,0,20,0,51,0
18397805,How do I delete a row in a numpy array which contains a zero?,delete all rows in a numpy array `a` where any value in a row is zero `0`,"a[np.all(a != 0, axis=1)]",2127,45,6,31,0,31,0,51,0
19156472,Sorting numpy array on multiple columns in Python,"Sort a structured numpy array 'df' on multiple columns 'year', 'month' and 'day'.","df.sort(['year', 'month', 'day'])",2184,47,3,6,0,60,0,51,0
20056548,printing double quotes around a variable,Print a string `word` with string format,"print('""{}""'.format(word))",2239,48,8,54,0,23,0,51,0
21822054,How to force os.system() to use bash instead of shell,Run a command `echo hello world` in bash instead of shell,"os.system('/bin/bash -c ""echo hello world""')",2328,50,9,61,1,23,0,51,0
26720916,Faster way to rank rows in subgroups in pandas dataframe,"Get rank of rows from highest to lowest of dataframe `df`, grouped by value in column `group`, according to value in column `value`",df.groupby('group')['value'].rank(ascending=False),2447,54,3,46,0,7,0,51,0
29877663,Finding multiple attributes within the span tag in Python,BeautifulSoup find all 'span' elements in HTML string `soup` with class of 'starGryB sp',"soup.find_all('span', {'class': 'starGryB sp'})",2533,56,4,35,1,12,1,51,0
31385363,how to export a table dataframe in pyspark to csv?,export a table dataframe `df` in pyspark to csv 'mycsv.csv',df.toPandas().to_csv('mycsv.csv'),2582,57,3,25,0,7,0,51,0
31465002,Python regex findall alternation behavior,"find all digits in string '6,7)' and put them to a list","re.findall('\\d|\\d,\\d\\)', '6,7)')",2584,57,5,13,0,53,0,51,0
34158494,Variants of string concatenation?,"concatenate array of strings `['A', 'B', 'C', 'D']` into a string",""""""""""""".join(['A', 'B', 'C', 'D'])",2658,59,8,0,0,60,0,51,0
34338341,Regex for getting all digits in a string after a character,get all digits in a string `s` after a '[' character,"re.findall('\\d+(?=[^[]+$)', s)",2661,59,0,17,0,35,0,51,0
37878946,Indexing one array by another in numpy,create a NumPy array containing elements of array `A` as pointed to by index in array `B`,"A[np.arange(A.shape[0])[:, (None)], B]",2729,61,6,53,0,36,0,51,0
39816795,How to add a specific number of characters to the end of string in Pandas?,"Initialize a pandas series object `s` with columns `['A', 'B', 'A1R', 'B2', 'AABB4']`","s = pd.Series(['A', 'B', 'A1R', 'B2', 'AABB4'])",2775,62,3,23,0,53,0,51,0
41552839,How can I convert literal escape sequences in a string to the corresponding bytes?,"convert and escape string ""\\xc3\\x85あ"" to UTF-8 code","""""""\\xc3\\x85あ"""""".encode('utf-8').decode('unicode_escape')",2841,64,8,0,0,51,0,51,0
