question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
12739911,How to split a string within a list to create key-value pairs in Python,create a dictionary containing each string in list `my_list` split by '=' as a key/value pairs,print(dict([s.split('=') for s in my_list])),1668,34,1,63,0,16,0,29,0
13237941,sorting list of nested dictionaries in python,sort list of nested dictionaries `yourdata` in reverse order of 'key' and 'subkey',"yourdata.sort(key=lambda e: e['key']['subkey'], reverse=True)",1717,35,1,9,0,58,0,29,0
13252333,Python check if all elements of a list are the same type,Check if all elements in list `lst` are tupples of long and int,"all(isinstance(x, int) for x in lst)",1719,35,7,34,1,2,0,29,0
13902805,List of all unique characters in a string?,create a list of all unique characters in string 'aaabcabccd',""""""""""""".join(list(OrderedDict.fromkeys('aaabcabccd').keys()))",1786,37,0,56,0,61,0,29,0
14262654,Numpy: Get random set of rows from 2D array,create a new 2 dimensional array containing two random rows from array `A`,"A[(np.random.randint(A.shape[0], size=2)), :]",1817,37,6,32,0,43,0,29,0
16233593,How to strip comma in Python string,replace comma in string `s` with empty string '',"s = s.replace(',', '')",1978,42,8,0,0,39,0,29,0
17665809,Remove key from dictionary in Python returning new dictionary,remove key 'c' from dictionary `d`,{i: d[i] for i in d if i != 'c'},2074,44,1,35,0,24,0,29,0
19445682,How do I increase the timeout for imaplib requests?,handle the `urlfetch_errors ` exception for imaplib request to url `url`,"urlfetch.fetch(url, deadline=10 * 60)",2198,47,4,49,1,12,1,29,0
21212706,Python Convert String Literal to Float,split string `s` into float values and write sum to `total`,"total = sum(float(item) for item in s.split(','))",2301,50,5,42,0,62,0,29,0
25678689,How does python do string magic?,"append array of strings `['x', 'x', 'x']` into one string",""""""""""""".join(['x', 'x', 'x'])",2427,53,8,0,0,62,0,29,0
28657018,Remove string from list if from substring list,get last element of string splitted by '\\' from list of strings `list_dirs`,[l.split('\\')[-1] for l in list_dirs],2492,55,8,48,0,56,0,29,0
29983106,How can i set proxy with authentication in selenium chrome web driver using python,navigate to webpage given by url `http://www.python.org` using Selenium,driver.get('http://www.google.com.br'),2538,56,4,57,1,12,1,29,0
30009948,How to reorder indexed rows based on a list in Pandas data frame,"reorder indexed rows `['Z', 'C', 'A']` based on a list in pandas data frame `df`","df.reindex(['Z', 'C', 'A'])",2539,56,3,1,0,36,0,29,0
31371879,Split by suffix with Python regular expression,split string `s` by words that ends with 'd',"re.findall('\\b(\\w+)d\\b', s)",2580,57,8,0,0,42,0,29,0
34015615,Python reversing an UTF-8 string,reverse a UTF-8 string 'a',b = a.decode('utf8')[::-1].encode('utf8'),2653,59,8,0,0,38,0,29,0
39159475,pandas: how to do multiple groupby-apply operations,"Use multiple groupby and agg operations `sum`, `count`, `std` for pandas data frame `df`","df.groupby(level=0).agg(['sum', 'count', 'std'])",2753,61,3,48,0,8,0,29,0
