question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
4940032,Search for string in txt file,Search for string 'blabla' in txt file 'example.txt',"f = open('example.txt')
s = mmap.mmap(f.fileno(), 0, access=mmap.ACCESS_READ)
if (s.find('blabla') != (-1)):
    pass",1022,17,0,2,0,39,0,2,0
7284952,Django redirect to root from a view,django redirect to view 'Home.views.index',redirect('Home.views.index'),1218,22,4,37,1,48,1,2,0
8192379,How to read stdin to a 2d python array of integers?,Create array `a` containing integers from stdin,a.fromlist([int(val) for val in stdin.read().split()]),1293,24,6,25,0,16,0,2,0
8639973,How to plot with x-axis at the top of the figure?,How to plot with x-axis at the top of the figure?,ax.xaxis.set_ticks_position('top'),1343,25,4,24,1,46,1,2,0
8785554,How do I insert a list at the front of another list?,insert a list `k` at the front of list `a`,"a.insert(0, k)",1363,26,7,56,1,41,0,2,0
13002848,How do I convert an array to string using the jinja template engine?,Jinja join elements of array `tags` with space string ' ',{{tags | join(' ')}},1690,34,8,0,0,24,0,2,0
13781828,Replace a string in list of lists,Truncate `\r\n` from each string in a list of string `example`,"example = [x.replace('\r\n', '') for x in example]",1775,36,8,0,0,38,0,2,0
14538885,How to get the index with the key in Python dictionary?,get index of key 'c' in dictionary `x`,list(x.keys()).index('c'),1840,38,1,64,0,63,0,2,0
14571103,Capturing emoticons using regular expression in python,fetch smilies matching regex pattern '(?::|;|=)(?:-)?(?:\\)|\\(|D|P)' in string `s`,"re.findall('(?::|;|=)(?:-)?(?:\\)|\\(|D|P)', s)",1841,38,0,12,0,37,0,2,0
15819980,Calculate mean across dimension in a 2D array,calculate mean across dimension in a 2d array `a`,"np.mean(a, axis=1)",1945,41,6,11,0,17,0,2,0
17138464,Subscripting text in matplotlib labels,subscript text 'H20' with '2' as subscripted in matplotlib labels for arrays 'x' and 'y'.,"plt.plot(x, y, label='H\u2082O')",2035,43,4,26,1,47,1,2,0
19819863,Converting hex to int in python,convert hex '\xff' to integer,ord('\xff'),2227,48,5,24,0,61,0,2,0
20107570,Removing index column in pandas,"write dataframe `df`, excluding index, to a csv file","df.to_csv(filename, index=False)",2245,48,3,40,0,23,0,2,0
20230211,Create a hierarchy from a dictionary of lists,sort a dictionary `a` by values that are list type,"t = sorted(list(a.items()), key=lambda x: x[1])",2255,49,1,5,0,42,0,2,0
23638638,numpy array assignment using slicing,assign an array of floats in range from 0 to 100 to a variable `values`,"values = np.array([i for i in range(100)], dtype=np.float64)",2384,52,5,57,0,52,0,2,0
24525111,How can I get the output of a matplotlib plot as an SVG?,Save plot `plt` as svg file 'test.svg',plt.savefig('test.svg'),2406,52,9,58,1,4,0,2,0
24841306,Python - Sum 4D Array,get a sum of 4d array `M`,M.sum(axis=0).sum(axis=0),2411,53,6,6,0,36,0,2,0
27867754,Python get focused entry name,get the widget which has currently the focus in tkinter instance `window2`,"print(('focus object class:', window2.focus_get().__class__))",2472,54,4,34,1,12,1,2,0
29565452,Averaging the values in a dictionary based on the key,get the average of a list values for each key in dictionary `d`),"[(i, sum(j) / len(j)) for i, j in list(d.items())]",2525,56,1,60,0,51,0,2,0
29903025,Count most frequent 100 words from sentences in Dataframe Pandas,count most frequent 100 words in column 'text' of dataframe `df`,Counter(' '.join(df['text']).split()).most_common(100),2536,56,3,20,0,62,0,2,0
30062429,Python How to get every first element in 2 Dimensional List,python how to get every first element in 2 dimensional list `a`,[i[0] for i in a],2543,56,7,55,1,2,0,2,0
31143732,How to create range of numbers in Python like in MATLAB,create 4 numbers in range between 1 and 3,"print(np.linspace(1, 3, num=4, endpoint=False))",2574,57,5,39,0,54,0,2,0
32283692,Adding a 1-D Array to a 3-D array in Numpy,"add array of shape `(6, 9, 20)` to array `[1, 2, 3, 4, 5, 6, 7, 8, 9]`","np.zeros((6, 9, 20)) + np.array([1, 2, 3, 4, 5, 6, 7, 8, 9]).reshape((1, 9, 1))",2617,58,6,2,0,21,0,2,0
38426168,How to remove multiple columns that end with same text in Pandas?,get a dataframe `df2` that contains all the columns of dataframe `df` that do not end in `prefix`,"df2 = df.ix[:, (~df.columns.str.endswith('prefix'))]",2743,61,3,9,0,15,0,2,0
41727442,How to get a list of all integer points in an n-dimensional cube using python?,get a list of all integer points in a `dim` dimensional hypercube with coordinates from `-x` to `y` for all dimensions,"list(itertools.product(list(range(-x, y)), repeat=dim))",2844,64,6,28,0,42,0,2,0
