question_id,intent,rewritten_intent,snippet,idx,time_batch,cluster,gradual_batch,gradual_new,recurring_batch,rec_new,sudden_batch,sudden_new
12681945,Reversing bits of Python integer,revers correlating bits of integer `n`,"int('{:08b}'.format(n)[::-1], 2)",1664,33,5,13,0,59,0,44,0
15974730,How do I get the different parts of a Flask request's url?,retrieve the path from a Flask request,request.url,1957,41,4,30,1,10,1,44,0
16677816,Printing lists onto tables in python,print list `t` into a table-like shape,"print('\n'.join('  '.join(map(str, row)) for row in t))",1997,42,7,58,1,9,0,44,0
20477190,Get top biggest values from each column of the pandas.DataFrame,get biggest 3 values from each column of the pandas dataframe `data`,"data.apply(lambda x: sorted(x, 3))",2265,49,3,33,0,64,0,44,0
22625616,listing files from a directory using glob python,List all the files that matches the pattern `hello*.txt`,glob.glob('hello*.txt'),2357,51,9,62,1,17,0,44,0
26443308,Find last occurrence of character,"Find last occurrence of character '}' in string ""abcd}def}""",'abcd}def}'.rfind('}'),2443,53,0,15,0,58,0,44,0
26894227,sum of squares in a list in one line?,sum of squares values in a list `l`,sum(i * i for i in l),2452,54,7,45,1,40,0,44,0
27868020,How to subset a data frame using Pandas based on a group criteria?,select records of dataframe `df` where the sum of column 'X' for each value in column 'User' is 0,df.groupby('User')['X'].filter(lambda x: x.sum() == 0),2473,54,3,35,0,21,0,44,0
30945784,How to remove all characters before a specific character in Python?,remove all characters from string `stri` upto character 'I',"re.sub('.*I', 'I', stri)",2569,57,8,0,0,19,0,44,0
32838802,numpy with python: convert 3d array to 2d,convert a 3d array `img` of dimensions 4x2x3 to a 2d array   of dimensions 3x8,"img.transpose(2, 0, 1).reshape(3, -1)",2634,58,6,45,0,6,0,44,0
32874539,Using a variable in xpath in Python Selenium,find a tag `option` whose `value` attribute is `state` in selenium,"driver.find_element_by_xpath(""//option[@value='"" + state + ""']"").click()",2635,58,4,58,1,45,1,44,0
35420052,Adding Colorbar to a Spectrogram,add color bar with image `mappable` to plot `plt`,"plt.colorbar(mappable=mappable, cax=ax3)",2694,60,4,39,1,28,1,44,0
39600161,Regular expression matching all but a string,regular expression matching all but 'aa' and 'bb' for string `string`,"re.findall('-(?!aa-|bb-)([^-]+)', string)",2767,62,0,51,0,5,0,44,0
41552839,How can I convert literal escape sequences in a string to the corresponding bytes?,"encode string ""\\xc3\\x85あ"" to bytes","""""""\\xc3\\x85あ"""""".encode('utf-8')",2840,64,8,0,0,53,0,44,0
42462530,How to replace the white space in a string in a pandas dataframe?,replace white spaces in dataframe `df` with '_',"df.replace(' ', '_', regex=True)",2874,64,3,63,0,58,0,44,0
